登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
097法登他000069,2,2,吳三龍,203,0970723,0970730,0970801,8冊35頁,2,9,陳憲鵬,社團法人嘉義縣殘障自強協會,0860529,嘉義縣鹿草鄉鹿草村55-8號,基於互助互勵，結合社會力量，協助殘障者能達到自立自強，創造美樂人生觀，建設祥和社會。,入會費、常年會費、事業費、會員捐款、委託收益、基金及其孳息、其他收入。,"嘉義縣政府 八十二年六月十六日",永久,667255.00,1,0970730,0970826,0970815,,,,,,
097法登他000070,1,2,吳三龍,233,0970729,0970730,0970801,9冊35頁,2,4,李明仁,財團法人嘉義市嘉大仁愛教育事務基金會,0871119,嘉義市東區廘寮里一鄰學府路300號,辦理嘉義大學學生、教職員之急難救助及慰問事項、提供學生奬助學金、舉辦社會公益、文化、教育活動或贊助相關活動經費為宗旨。,由原嘉義技術學院全體教職員工捐助,嘉義市政府八十七年十月二十三日八七府教社字第81772號函,永久,4363426.00,1,0970730,0970826,0970815,,變更章程第15條,,,,
097法登他000071,1,2,吳三龍,147,0970801,0970818,0970819,6冊21頁,2,6,葉美松,財團法人嘉義市私立修緣育幼院,0820817,嘉義市西平里永春二街30號,"一、收容二足歲至十五足歲為原則，不分性別、孤苦無依、家境清寒兒童及少年。
二、提供兒童心理諮商、輔導危機家庭重建、以及其他和兒童及少年服務事項。
三、接受政府委託辦理相關兒童及少年福利事項。",由嘉義市南隱宮及葉美松、何永壽等捐助。,嘉義市政府八十二年七月十五日，八二府社福字第三六三五一號,永久,81477674.00,1,0970818,0980225,0970826,,捐助章程第6條變更,,,,
097法登他000072,1,2,吳三龍,208,0970804,0970814,0970819,8冊45頁,2,4,鄭宗岳,財團法人嘉農土木教育事務基金會,0860807,嘉義市林森東路321巷1弄1號1樓,興辦或奬助教育文化有關之公益性事務,捐助,"嘉義市政府  八十六年七月十九日",永久,2072225.00,1,0970814,0980225,0970828,,變更章程第3、17條,,,,
097法登他000073,1,2,吳三龍,61,0970808,0970819,0970820,3冊37頁,2,12,鍾安住,財團法人台灣省嘉義市立仁高級中學,0620319,嘉義市立仁路二三五號,配合國家教育政策暨有關教育法令之規定，辦理高級中學，推廣教育以培養人才，提昇國民教育水準為目的。,天主教聖愛會捐贈,台灣省政府教育廳　民國六十二年二月,無期限,194453496.00,1,0970819,0980225,0970904,,,,,,
097法登他000074,1,2,吳三龍,83,0970822,0970825,0970827,4冊14頁,2,9,何達煌,財團法人台灣省嘉義縣新港奉天宮,0641209,嘉義縣新港鄉大興村新民路53號,以奉祀天上聖母為主神，列聖尊神為輔，並以弘揚其教義，辦理公益事業為宗旨。　,由原奉天宮所有財產捐助,台灣省嘉義縣政府　中華民國六十四年十一月十一日嘉府嘉民行字第八九一五八號,無限期,5027026.15,1,0970825,0980225,0970908,,,,,,
097法登他000075,1,2,陳中和,119,0970919,0971024,0971028,5冊20頁,2,2,許美英,財團法人慈恩佛教教育事務基金會,0780805,嘉義市西區竹圍里17鄰興達路422號,本會以發揚佛陀慈悲救世精神，充實佛教圖書典籍、研究佛教經典、培養佛教人才，照料僧伽生活為宗旨,吳大海先生捐贈,嘉義市政府七十八年六月三十日七八府教社字第三六五六一號,永久,41000000.00,1,0971024,0980225,0971103,,,,,,
097法登他000076,1,2,陳中和,144,0970925,0971002,0971007,6冊18頁,2,6,陳景林,財團法人妙法藏菩提教育事務基金會,0820326,嘉義市友愛路288號4樓之3,促進社會文化、教育、科技、藝術之進步、培養賢才、增進社會公益、造福人群為宗旨,由陳景林先生捐助,嘉義市政府中華民國八十二年二月二三日,永久存立,2000000.00,1,0971002,0980225,0971022,,,,,,
097法登他000077,2,2,陳中和,337,0970926,0971020,0971023,13冊3頁,2,3,曾圓筑,社團法人嘉義市佛門文化佛學研究協會,0940214,嘉義市蘭州四街四三號七樓一,本會為依據人民團體法設立之社會團體，非以營利為目的。,會員常年會費捐助、政府補助、辦理各項事業收入、基金及其孳息。,93、1、16府社行字第Ｏ九三ＯＯＯ四八九五號,自九十三年一月一六日起,329348.00,1,0971020,0980225,0971104,,,,,,
097法登他000078,1,3,吳三龍,233,0970926,0971006,0971014,9冊35頁,2,4,李明仁,財團法人嘉義市嘉大仁愛教育事務基金會,0871119,嘉義市東區廘寮里一鄰學府路300號,辦理嘉義大學學生、教職員之急難救助及慰問事項、提供學生奬助學金、舉辦社會公益、文化、教育活動或贊助相關活動經費為宗旨。,由原嘉義技術學院全體教職員工捐助,嘉義市政府八十七年十月二十三日八七府教社字第81772號函,永久,4363426.00,1,0971006,0980225,,,變更章程第15條,,,,
097法登他000080,2,2,陳中和,332,0971002,0971007,0971014,12冊51頁,2,3,吳光名,社團法人台灣幼教學術發展學會,0931006,嘉義縣民雄鄉文隆村85號,發展與提升幼兒教保的學術研究，保障幼兒身心健康、福利與權利，並輔導教保機構經營管理，辦理教保機構從業人員的在職進修，以提升國內幼兒教育與發展的學術地位和相關人員的專業知能。,會員捐款等,93年9月20日內政部台內社字第0930064885號,永久,0.00,1,0971007,0980225,0971022,,,,,,
097法登他000081,1,2,陳中和,117,0971006,0971118,0971120,5冊18頁,2,7,張瑞隆,財團法人嘉義縣新港文教基金會,0770204,嘉義縣新港鄉福德村新中路305號,為持續民族固有文化，發揚鄉土藝術，並提昇鄉民生活品質，特成立文教基金會,捐助,嘉義縣政府七六府教社字第八三三四五號,永久,2000000.00,1,0971118,0980225,0971124,,捐助及組織章程變更依據臺灣嘉義地方法院民事裁定九十四年法字第二號及九十四年三月二十三日民事裁定確定證明書各一件。,,,,
097法登他000082,1,2,吳三龍,130,0971014,0971016,0971017,6冊4頁,1,6,星　雲,財團法人南華大學,0791011,嘉義縣大林鎮中坑里中坑三十二號,遵照國家教育政策暨現行教育法令之規定，辦理南華大學，並謀其健全發展。　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,由李哲朗等十五人捐助,教育部78.12.19台78高字第62820號、88.10.08台88高三字第88116115號,永久,3203518441.00,1,0971016,0980225,0971030,,,,,,
097法登他000083,1,2,吳三龍,94,0971015,0971016,0971020,4冊25頁,1,9,陳良清,財團法人台灣省嘉義縣梅山玉虛宮,0660729,嘉義縣梅山鄉梅東村中山路72號,倡導我國固有道德，宣揚聖教，勸導向善，興辦慈善公益事業，協助繁榮地方，促進社會褔利,由玉虛宮捐贈及信徒樂捐,嘉義縣政府中華民國66年6月14日66府民行字第44471號許可書,永久,7527616.90,1,0971016,0980225,0971030,,,,,,
097法登他000085,1,2,陳中和,260,0971104,0971117,0971119,10冊27頁,2,4,李岳勳,財團法人台灣農業發展基金會,0890104,嘉義縣朴子市大葛里24鄰祥和三路西段97號,發展農業、富麗農村、造福農民。,由李雅榮等十三人共同捐助。,行政院農業委員會　　八十八年十一月三十日,永久,5000000.00,1,0971117,0980225,0971127,,變更章程,,,,
097法登他000086,1,2,陳中和,89,0971105,0971117,0971119,4冊20頁,2,7,賴永德,財團法人台灣省嘉義市福社宮,0650519,嘉義市忠義街一七九號,提倡尊宗拜祖，發揚固有道德復興宗教文化及辦理公益慈善事業為宗旨,王宏仁等捐助,台灣省嘉義縣政府，中華民國六十五年四月廿一日嘉府嘉民行字第二八三六九號,無限期,2500000.00,1,0971117,0980225,0971126,,,,,,
097法登他000087,1,2,陳中和,149,0971110,0971117,0971119,6冊23頁,2,4,陳美菊,財團法人妙雲教育事務基金會,0821005,嘉義市圳頭里盧厝135號,以發揚佛法真義，響導人心正思，研究佛教經典，培養佛教人才為宗旨,由張素貞捐助,"嘉義市政府  八十二年九月十五日  八十二年府教社字第五一二五五號",永久,2000000.00,1,0971117,0980225,0971126,,捐助及組織章程變更依據臺灣嘉義地方法院民事裁定94年度法字第8號及94年6月7日民事裁定確定證明書各一件,,,,
097法登他000088,1,2,陳中和,74,0971120,0971203,0971210,4冊5頁,1,13,羅林幸子,財團法人嘉義市私立興華高級中學,0631118,嘉義市林森東路二三九號,"１、舉辦私立興華高級中學暨附設補習學校並謀其發展。                  ２、其他有關教育事業。",捐助。,臺灣省教育廳　六十年五月二十七日教二字第０七四０二號,無限期,529613311.00,1,0971203,0980225,0971217,,,,,,
097法登他000090,1,2,陳中和,191,0971202,0980108,0980109,8冊11頁,2,5,"鄭 秀 英",財團法人鄭秀英教育事務基金會,0851202,嘉義市八德路160號,奬勵教育，推展文化，維護並培育善良風俗，提振人文素養，提高國民生活品質，改善整體生活環境為宗旨。,由鄭秀英出資,嘉義市政府　八十五年十一月十三日,永久,2000000.00,1,0980108,0980225,0980116,,,,,,
097法登他000091,1,2,陳中和,136,0971202,0980210,0980211,6冊10頁,2,5,黃英聰,財團法人九華山地藏庵,0810127,嘉義市民權路二五五號,遵奉法規，弘揚佛法，繁榮地方及辦理社會公益，社會救助事業為目的,九華山地藏庵捐助,嘉義市政府　八十一年一月十四日　八一府民禮字第００九九二號,永久,135026893.00,1,0980210,0980416,0980217,,,,,,
097法登他000092,1,2,陳中和,63,0971204,0980117,0980203,3冊41頁,1,12,張耀華,財團法人臺灣省嘉義市私立大同高級商業職業學校,0620531,嘉義市彌陀路255號,以創辦私立大同高級商業職業學校，並謀其發展。,詳捐助章程,台灣省政府教育廳　中華民國六十一年九月二七日,永久無限期,85794972.00,1,0980117,0980416,0980211,,,,,,
097法登他000093,2,2,陳中和,289,0971205,0971215,0971216,11冊25頁,1,7,翁文秀,社團法人嘉義縣聲暉聽障協會,0910115,嘉義縣民雄鄉大崎村14甲4之6號,"一、推動聽障兒教育,回歸主流 二、提昇聽障者之教育品質與就業、就養、就醫、復健等福利 三、提供聽障家長專業知識訊息。","一、會員會費 二、會員捐款 三、社會捐款 四、縣府補助。",嘉義縣政府九十府社行字第０一五０二二八號,永久,28443.00,1,0971215,0980416,0971225,,變更章程第34條,,,,
097法登他000094,1,2,陳中和,78,0971209,0971219,0971222,4冊9頁,2,5,張清琴,財團法人臺灣省嘉義市太元寺,0640519,嘉義市成仁街207巷2號,以弘揚佛法，啟發我國倫理道德，辦理慈善事業淨化人心，造福社會人群。,太元堂、佛堂太元堂改組捐助,台灣省嘉義縣政府　中華民國六十四年五月七日,無限期,30250000.00,1,0971219,0980416,0980101,,,,,,
097法登他000095,1,2,陳中和,79,0971210,0971223,0971225,4冊10頁,1,10,黃雲駒,財團法人臺灣省嘉義市私立東吳高級工業家事職業學校,0640521,嘉義市宣信街252號,發展地方教育培養國家適用人材。,彭文鴻捐助,"台灣省政府教育廳 中華民國六十四年五月二十日",無限期,593355843.00,1,0971223,0980416,0980101,,,,,,
097法登他000096,1,2,陳中和,154,0971219,0980211,0980212,6冊28頁,2,7,蔡敏文,財團法人北港仔教育基金會,0830518,嘉義縣義竹鄉北華村108號,推展文化教育活動，維護社會善良風俗,由董事長蔡敏文捐助貳佰萬元做成立基金,嘉義縣政府　八十三年五月十三日八三府教社字第四八八五九號,永久,2000000.00,1,0980211,0980416,0980226,,,,,,
097法登社000001,2,1,吳三龍,387,0970125,0970215,0970219,14冊42頁,,,鄭玲玲,社團法人嘉義縣原住民婦女永續發展協會,0970215,嘉義縣阿里山鄉達邦村106號,以達社區的重建與發展，並能共享資源交流的群我關係，運用社會資源發揮團隊精神，協助解決原住民在生活中所遭遇之問題，並且有保存、傳承原住民傳統優良文化，致力將原鄉部落產業推展，促進原住民福利與社會發展，維護原住民合法權益，培育原住民人才，以提昇原住民生活品質水準與永續發展為目的。,1.入會費、2.常年會費、3.會員捐款、4.上級補助款、5.顧問及社會善心人士贊助款、6.基金及其孳息、7.其他收益,"嘉義縣政府 96年12月25日府社行字第0960177094號",永久,1000.00,1,0970215,0970818,0970403,,,,,,
097法登社000002,2,1,吳三龍,388,0970221,0970226,0970227,14冊44頁,,,釋了空,社團法人台灣佛學心理輔導學會,0970226,嘉義市西區永康二街33號,運用佛學浩瀚的經典寶藏，淨化心靈的強大力量，灌注於日漸疏離的人際社會中；喚起人們內在的愛心與熱誠，用心地關懷周遭親朋好友、左鄰右舍，用傾聽、同理的態度了解他人心聲、重建互信、互助戶愛的社群。,1.入會費、2.常年會費、3.事業費、4.會員捐款、5.委託收益、6.基金及其孳息、7.其他收入,"內政部 97年1月24日台內社字第0970014581號",永久,0.00,1,0970226,0970818,0970311,,,,,,
097法登社000003,2,1,吳三龍,394,0970313,0970819,0970820,15冊1頁,,,曾麗吟,社團法人嘉義市希望種子兒童暨青少年成長協會,0970819,嘉義市永春二街30號,以關懷兒童青少年成長環境、品格教育，進而對各項兒少議題進行倡議為宗旨,1.常年會費、2.政府機關之補助、3.捐獻收入、4.委託收益、5.基金會及其孳息、6.其他。,"嘉義市政府 96年5月17日府社行字第0960027043號",永久,18692.00,1,0970819,0980225,0970826,,,,,,
097法登社000004,2,1,吳三龍,391,0970516,0970721,0970722,14冊50頁,,,吳美訓,社團法人嘉義市父母成長協會,0970721,嘉義市福義街8號3樓,協助父母成長、關心環境、教育，以提升生活品質。,1.常年會費、2.捐款、3.基金及其孳息、4.事業會、5.活動費、6.其他收入。,"嘉義市政府  85.01.13 府社行字第437號",永久,0.00,1,0970721,0970818,0970801,,,,,,
097法登社000005,2,1,吳三龍,393,0970526,0970808,0970812,14冊54頁,,,何文川,社團法人台灣嘉農校友會,0970808,嘉義市忠孝路188號,以發揚嘉農創校精神、加強校友聯繫、增進友誼、砥礪學行及服務社會為宗旨,1.入會費、2.常年會費、3.事業費、4.會員捐款、5.委託收益、6.基金及其孳息、7.其他收入,"內政部 96年11月14日台內社字第0960178145號",永久,31000.00,1,0970808,0980225,0970821,,,,,,
097法登社000006,2,1,吳三龍,392,0970708,0970721,0970722,14冊52頁,,,林明俊,社團法人嘉義市身心障礙者關懷協會,0970721,嘉義市大溪厝大溪路50號,以秉持服務身心障礙者之精神，以社會大眾作為主軸整合地方有效資源，扶助自立、關懷弱勢族群為宗旨。,1.入會費、2.常年會費、3.事業費、4.會員捐款、5.委託收益、6.基金及其孳息、7.其他收入,"嘉義市政府  97.05.22 府社行字第0970028570號",永久,3000.00,1,0970721,0970818,0970805,,,,,,
097法登社000007,2,1,吳三龍,395,0970805,0970820,0980822,15冊3頁,,,黃宣誠,社團法人嘉義縣新厝內黃希哲紀念協會,0970820,嘉義縣六腳鄉蒜頭村14鄰蒜頭189-2號,以妥善管理嘉義縣六腳鄉蒜東村新厝內社區所成立之黃希哲紀念管理委員會所擁有之不動產，及推動本社區永續發展為宗旨,1.入會費、2.常年會費、3.事業費、4.會員捐款、5.委託收益、6.基金及其孳息、7.其他收入,"嘉義縣政府 96年2月26日府社行字第0960031895號",永久,1565000.00,1,0970820,0980225,0970917,,,,,,
097法登社000008,2,1,陳中和,397,0970901,0970926,0970930,15冊7頁,,,黃文成,社團法人中華民國基督教約書亞全人關懷協會,0970926,嘉義市市宅街12之3號B1,"以耶穌基督博愛的精神，藉各種講座、研習會、營會、諮商、輔導、協談、課程、活動等，提供社區
、社會各階層人士及各種特殊問題得幫助，使人身心靈更健康、成功，得以回饋社會，並以此服務方
式擴大至大陸地區及世界各地做宣教服務。",1.入會費、2.常年會費、3.事業費、4.會員捐款、5.委託收益、6.基金及其孳息、7.其他收入。,"內政部  93年8月1日台內社字第0930062266號",永久,0.00,1,0970926,0980225,0971016,,,,,,
097法登社000009,2,1,陳中和,399,0971002,0971024,0971028,15冊11頁,,,林金郎,社團法人嘉義市林姓宗親會,0971024,嘉義市友忠路913號,以團結宗親、發揚祖德、共謀福利、敦睦宗誼、獎掖後進、爭取宗族榮譽並擁戴政府報效國家為宗旨,1.入會費、2.常年會費、3.自由樂捐、4.基金之孳息、5.其他收入,"嘉義市政府 94年9月4日府社行字第0940044305號",永久,306888.00,1,0971024,0980225,0971103,,,,,,
097法登社000010,2,1,陳中和,400,0971027,0971103,0971104,15冊13頁,,,謝佳真,社團法人中華不搖怒士王佛學會,0971103,嘉義市東區中山路285之1號12樓之1,闡揚佛陀之教義圓融顯密佛法引導廣大眾生離苦得樂建立圓滿之人生並弘揚阿帝夏尊者所著【菩提道炬】為基礎架構的【菩提道次第廣論】。廣植佛法化育人才，淨化社會人心,1.入會費、2.常年會費、3.事業費、4.會員捐款、5.委託收益、6.基金及其孳息、7.其他收入。,"內政部 97年9月7日台內社字第0970157874號",永久,56100.00,1,0971103,0980225,0971114,,,,,,
097法登社000011,2,1,陳中和,401,0971117,0971124,0971128,15冊15頁,,,陳河正,社團法人中華社會大學技能培訓學會,0971124,嘉義縣番路鄉下坑村菜公店1-33號,依法令規定辦理公共訓練、職業訓練、職前訓練、在職訓練、培訓講習、就業輔導等之研究與訓練就業合一為宗旨。,1.入會費、2.常年會費、3.事業費、4.會員捐款、5.委託收益、6.基金及其孳息、7.其他收入。,"內政部 97年9月25日台內社字第0970156729號。",永久,100.00,1,0971124,0980225,0971215,,,,,,
097法登社000012,2,1,陳中和,402,0971118,0971201,0971202,15冊17頁,,,陳文忠,社團法人中華民國協志工商校友會,0971201,嘉義縣民雄鄉建國路二段285巷11號,以聯絡校友感情、增進互助精神、促進母校之發展為宗旨,1.入會費、2.常年會費、3.永久會員、4.事業費、5.會員捐款、6.委託收益、7.基金及其孳息、8.其他收益,"內政部 97年9月6日台內社字第0970165647號",永久,0.00,1,0971201,0980225,0971212,,,,,,
097法登財000001,1,1,吳三龍,389,0970318,0970409,0970410,14冊46頁,,,陳厚仁,財團法人溪口國中教育基金會,0970409,嘉義縣溪口鄉坪頂村中正東路103號,以協助嘉義縣立溪口國民中學校務發展為宗旨,如章程之捐助方法,"嘉義縣政府 97年3月4日府教社字第0970038467號",永久,2460000.00,1,0970409,0970818,0970417,,,,,,
097法登財000002,1,1,吳三龍,390,0970425,0970516,0970516,14冊48頁,,,江溫良,財團法人嘉義市溫蘋社會福利慈善事業基金會,0970516,嘉義市新民路762號5樓之3,以辦理社會福利慈善事業為目的,由江溫良等捐助,"嘉義市政府 97年4月22日府社福字第0970097732號",永久,10000000.00,1,0970516,0970818,0970523,,,,,,
097法登財000003,1,1,陳中和,396,0970915,0970916,0970917,15冊5頁,,,辜國昌,財團法人樸仔腳教育基金會,0970916,嘉義縣朴子市市東路76號,以推展家庭學校社會與人文科技生態環保等教育以及特殊教育職訓創業和人才培育等之輔導服務，發揚志工服務，推動人類社會問題研究，扶助弱勢協助政府解決社會問題，並鼓勵創新設計與創作發明，提昇生活品質促進世界和平為宗旨,由辜國昌等人捐助,"嘉義縣政府  97年8月27日府教社字第0970124114號",永久,2000000.00,1,0970916,0980226,0971003,,,,,,
097法登財000004,1,1,陳中和,398,0971001,0971007,0971014,15冊9頁,,,陳美惠,財團法人私立黃丁紀念社會福利慈善事業基金會,0971007,嘉義市文雅街106號,以辦理公益慈善與社會福利事業為目的,由捐助人捐助,"嘉義市政府 97年9月18日府社福字第0970100052號",永久,10000000.00,1,0971007,0980226,0971023,,,,,,
097法登財000005,1,1,陳中和,405,0971216,0980210,0980212,15冊23頁,,,林錫麟,財團法人齊慕博教育事務基金會,0980210,嘉義縣民雄鄉建國路二段31號,以協助嘉義縣協同高級中學，發展校務特色，獎勵師生服務學習，並促進海內外教育援助及交流為宗旨。,捐贈,"嘉義縣政府 97年12月3日府教社字第0970172179號",永久,2000000.00,1,0980210,0980226,0980220,,,,,,
