登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因 
097法登他000016,2,2,詹駿鴻,39,0970409,0970410,0970411,1冊77頁,2,2,理事長,社團法人苗栗縣身心障礙燭光技能發展協會,0950622,苗栗縣頭份鎮尖豐路314巷10號,結合身心障礙者力量，促進會員自立自強之職場就業能力，以扶助身心障礙者創業暨就業發展為宗旨。,入會費、常年會費、贊助會員之捐款等。,94年1育3日府社政字第0940000704號函。,永久,24769,1,0970410,0970717,0970421,,,,,,,,,
097法登他000017,1,2,詹駿鴻,87,0970424,0970424,0970424,4冊49頁,2,2,董事長,財團法人天主教耶穌瑪利亞聖心修女會,0931201,苗栗縣頭屋鄉頭屋村4鄰中正街22號,為協助天主教會宣揚教義、經辦宗教〈含幼稚教育〉，並維持負責培育本會人才，瞻養年老或修女之責任，及社會福利各項事業。,財團法人台灣省天主教新竹教區捐助。,苗栗縣政府九十三年十一月十一日府民禮字第０９３０１２２５１０號,永久,116615585,1,0970424,0970717,0970430,,,,,,,,,
097法登他000018,2,2,詹駿鴻,8,0970501,0970507,0970507,1冊40頁,2,8,理事長,社團法人苗栗縣脊髓損傷者協會,0870224,苗栗縣竹南鎮崎頂里3鄰青草27之23號,本會以結合群力，協助脊髓損傷者自立、自強，重新適應社會生活為宗旨。,捐助　　　　　,苗栗縣政府八三府社字第八五九二三號八十三年七月二十四日,永久　,2270631,1,0970507,0970717,0970522,,,,,,,,,
097法登他000019,1,2,詹駿鴻,79,0970501,0970505,0970506,4冊25頁,2,3,董事長,財團法人台灣省苗栗縣日蓮正宗寶林山妙德寺,0910508,苗栗縣頭份鎮廣興里11鄰廣興224之5號,弘揚本宗教義、增進社會福祉、推動公益慈善事業。,捐助。,苗栗縣政府91年4月23日九一府民禮字第九一○○○三五六六○號,永久,14000000,1,0970505,0970717,0970515,,,,,,,,,
097法登他000020,1,2,詹駿鴻,17,0970501,0970509,0970512,2冊3頁,2,18,董事長,財團法人台灣省苗栗縣私立大成高級中學,0870224,苗栗縣頭份鎮新華里2鄰下新店65號,創辦私立大成高級中學並謀其發展為目的,由本會董事及地方熱心教育人士籌資購買及建築房屋捐獻為本會財產,四十九年五月十九日栗府教中字第二二五二四號,無限期,205237277,1,0970512,0970717,0970520,,,,,董事、財產變更,,,,
097法登他000021,1,2,詹駿鴻,2,0970502,0970502,0970505,1冊4頁,2,4,董事長,財團法人苗栗縣私立新苗發展中心,0860513,後龍鎮東明里1鄰頂浮尾83之2號,一、兒童福利。二、身心殘障福利服務。三、老人福利服務。四、社區照顧服務。五、身心障礙者職業訓練及就業輔導服務。六、其他相關社會福利服務業務。,捐助。,苗栗縣政府八六府社褔字第五一五二一號  八十六年五月九日,永久性,20013363,1,0970502,0970717,0970512,,,,,任期屆滿改選,,,,
097法登他000022,2,2,詹駿鴻,22,0970512,0970513,0970513,1冊43頁,2,7,理事長,社團法人苗栗縣地政士公會,0910514,苗栗市為公路520號,以保障會員權益，聯絡同業情誼，發揚自律、守法、合作之精神，以提昇服務品質，協助政府推行政令，維護不動產交易安全及保障人民財產權益為宗旨。,會員會費及捐助。,苗栗縣政府中華民國83年4月27日91府社政字第9100113569號函,永久,1266222,1,0970513,0970717,0970520,,,,,理事、章程（18、25條）變更登記。,,,,
097法登他000023,2,2,詹駿鴻,45,0970528,0970529,0970530,1冊89頁,2,4,理事長,社團法人苗栗縣同心身心障礙服務協進會,0951212,苗栗縣竹南鎮大厝里16鄰開元路238號,本會係以結合本縣各類身心障礙者，積極爭取身心障礙者人權，促進身心障礙者權益，發揮互助精神為宗旨。,入會費、常年會、事業會、委託收益、會員捐助、基金及其利息、其他收入。,苗栗縣政府87.11.15府設政字第8700101891號。,永久,418500,1,0970529,0970717,0970606,,,,,,,,,
097法登他000024,1,2,詹駿鴻,16,0970606,0970623,0970624,1冊88頁,2,10,董事長,財團法人台灣省苗栗縣私立育民高級工業家事職業學校,0870224,苗栗縣苗栗市水源里8鄰37號,本財團法人設立之目的為遵照國家教育政策暨現行教育法令之規定辦理職業學校並謀其健全發展,捐助,台灣省政府教育廳五十九年二月十八日教三字第一八一三七號令許可,無限期,134223233,1,0970623,0970717,0970630,,,,,,,,,
097法登他000025,1,2,詹駿鴻,15,0970606,0970630,0970702,1冊19頁,2,10,龍和順,財團法人苗栗縣私立龍德家事商業職業學校,0861124,苗栗縣苑裡鎮房裡里南房75之1號,為遵照國家教育政冊暨現行教育法令之規定，辦理龍德高級家事商業職業學校，並謀其健全發展。,捐助,臺灣省政府教育廳六十二年六月一日,永久,190681031,1,0970630,0970717,0970714,,,,,,,,,
097法登他000026,1,2,詹駿鴻,70,0970606,0970609,0970610,3冊88頁,1,4,董事長,財團法人為恭紀念醫院,0891212,苗栗縣頭份鎮仁愛路一一六號,從事醫療事業，不以營利為目的，促進社會公益為宗旨。,捐助,行政院衛生署民國八十二年八月十八日衛署醫字第八二五二二二五號。,永久,801455870,1,0970609,0970717,0970616,,,,,董事補選,,,,
097法登他000027,2,2,詹駿鴻,7,0970624,0970625,0970626,1冊8頁,2,8,理事長,社團法人苗栗縣智障福利協進會,0860814,苗栗縣苗栗市勝利里36鄰金龍街188號,以結合苗栗縣智障者家長及關心智障者之人士，為喚起政府及社會人士，加強對智障者之關懷與重視並積極向各級政府爭取智障者各種合法權益，謀求智障者合法福利為目的。,捐助,苗栗縣政府八十年五月十三日府社政字第五０九七八號,永久,1490039,1,0970625,0971216,0970630,,,,,任期屆滿,,,,
097法登他000028,1,2,詹駿鴻,32,0970624,0970625,0970626,2冊48頁,2,4,董事長,財團法人苗栗縣教育會文教基金會,0871202,苗栗縣苗栗市玉維路286號,本會以推展文教活動，促進教育發展為宗旨。,捐助,苗栗縣政府。中華民國八十七年十一月七日府教社字第八七０００八七０五０號,永久,8500000,1,0970625,0971216,0970703,,,,,,,,,
097法登他000029,1,2,詹駿鴻,93,0970701,0970702,0970702,4冊67頁,2,2,董事長,財團法人苗栗縣私立向陽社會福利慈善事業基金會,0940916,苗栗縣頭份鎮民族里11鄰東興路110號3-4樓,1.老人福利。
2.身心障礙福利。
3.推廣志願服務工作。
4.社會工作。
5.社會福利服務。
6.辦理家庭暴力及性侵害防治。
7.婦女福利。
8.辦理災害救助研習訓練活動之物資儲備、管理及調度。
9.改善社會福利機構公共安全計畫及充實公共安全設施設備。
10.依法令新增之社會福利服務業務。
11.其他專案簽辦核定之社會福利服務計畫。,由林德銘、林德晃、吳昌仰、鍾立群、黎煥騰、蔡雅芳、林邦彥、林士淵、陳吉男等捐助。,苗栗縣政府94年07月12日府社福字第0940077951號函,永久,10000000,1,0970702,0971216,0970731,,,,,,,,,
097法登他000030,1,2,詹駿鴻,94,0970701,0970708,0970709,4冊70頁,2,2,董事長,財團法人基督教明道神學宣教會,0941203,苗栗縣竹南鎮南大路268號,本法人本於篤信基督及聖經之精神，以研習基督教教義、傳揚基督耶穌全備福音、服務眾教會為宗旨。,由各地方教會及信徒合力捐助不動產土地及房屋,苗栗縣政府中華民國94年11月30日府民禮字第0940138994號函,永久,4117000,1,0970708,0971216,0970716,,,,,第1屆任期屆滿，第二屆董事改選。,,,,
097法登他000031,1,2,詹駿鴻,34,0970708,0970711,0970711,2冊54頁,2,7,董事長,財團法人私立親民技術學院,0880223,苗栗縣頭份鎮珊湖里學府路110號,遵照國家教育政策暨現行教育法令之規定辦理私立親民技術學院並謀其健全發展。,由周本錡等捐助。,教育部七十六年四月二十八日。,永久,484659517,1,0970711,0971216,0970723,,,,,第6屆董事任期屆滿，第7屆董事改選變更登記。,,,,
097法登他000032,1,2,詹駿鴻,26,0970710,0970815,0970818,2冊30頁,2,13,董事長,財團法人臺灣省苗栗縣私立賢德高級工商職業學校,0870507,苗栗縣通霄鎮五北里74之1號,創辦私立賢德高級工商職業學校並謀其發展,捐助,六十二年五月八日臺灣省政府教育廳,無限期,47114984,1,0970815,0971216,0970826,,,,,第12屆董事任期屆滿，第13屆董事改選；財產變更。,,,,
097法登他000033,1,2,詹駿鴻,95,0970715,0970716,0970717,4冊95頁,2,3,董事長,財團法人為恭社會福利基金會,0781122,臺灣省苗栗縣頭份鎮信義路128號,以舉辦或捐助社會福利為目的，包括兒童、老人、殘障者之醫療保健、輔導服務及其他有關社會福利及公益慈善事業事項,由捐助人捐助之，嗣後得視需要情況，接受對外認捐,七十八年七月四日內政部,永久,17871438,1,0970717,0971216,0970724,,,,,第3屆董事變更,,,,
097法登他000034,2,2,詹駿鴻,36,0970804,0970812,0970813,1冊71頁,2,2,理事長,社團法人台灣安全衛生協會,0941130,苗栗縣竹南鎮正南里8鄰中正路7號,對本國安全衛生之災害、設備、法規等相關議題之調查研究與推廣，以期改善勞工就業環境。,由本會會員出資繳納常年會費,內政部中華民國94年9月15日台內社字第0940034738號函,永久,100000,1,0970812,0971216,0970818,,,,,,,,,
097法登他000035,1,2,詹駿鴻,106,0970804,0970812,0970813,5冊15頁,1,1,董事長,財團法人苗栗縣私立德芳教養院,0961106,苗栗縣造橋鄉錦水村錦水巷19之2號,以辦理社會福利慈善事業為宗旨,由李秀枝、魏以慈、翁淑美、黃玉霞等4人捐助,苗栗縣政府中華民國96年9月21日府社福字第0960135223號函,永久,1801000,1,0970812,0971216,0970818,,,,,,,,,
097法登他000036,1,2,詹駿鴻,23,0970908,0970909,0970910,2冊21頁,1,5,董事長,財團法人臺灣省苗栗縣苗栗市福星山淨覺院,0870507,苗栗縣苗栗市大同里十五鄰福星山十八號,宣揚大乘佛教、授徒靜修、研究佛理、敦睦信徒、興辦公益慈善文化事業、增進社會福祉。,由原私建淨覺院管理人及信徒捐助,苗栗縣政府六十八年一月九日六八府民行字第二四六四號函,永久,47196798,1,0970909,0971216,0970912,,,,,董事補選、財產總額變更為 新台幣肆仟壹佰拾玖陸仟柒佰玖拾捌元整。,,,,
097法登他000037,1,2,詹駿鴻,99,0971022,0971027,0971028,5冊1頁,2,4,董事長,財團法人李崇道博士基金會,0910220,苗栗縣竹南鎮頂埔里科東二路52號,以促進在臺灣從事獸醫行政、技術、臨床、教學與動物藥品等有關產官學研各界獸醫人員服務品質之提升及其業務之發展，並建立其聯誼、溝通、協調、支援、合作與聯盟管道，表彰各界獸醫人員對其專業之貢獻，進而推動臺灣獸醫人員對健全與均衡的全面發展為宗旨。,由吳福明等九人共同捐助,行政院農業委員會中華民國90年8月28日（90）農防字第901411544號函,永久,2000000,1,0971027,0971216,0971113,,,,,第3屆董、監事任期屆滿，改選產生第4屆董、監事，捐助章程變更。,,,,
097法登他000038,1,2,詹駿鴻,18,0971024,0971027,0971028,2冊6頁,2,5,董事長,財團法人王利夫文教基金會,0870317,苗栗縣苑裡鎮苑南里11鄰天下路23號,拠助苗栗縣苑裡鎮內，家境清寒、學業優秀、品德優良之學生或贊助本鎮社會公業事業藝文活動等為宗旨。,王利夫之親屬捐助,苗栗縣政府民國八十五年五月一五日府教社字第五二四五四號函。,永久性質,10000000,1,0971027,0971216,0971113,,,,,第5屆董事變更,,,,
097法登他000039,1,2,詹駿鴻,50,0971111,0971117,0971118,3冊28頁,2,3,董事長,財團法人大苗栗發展基金會,0881106,苗栗縣苗栗市縣府路100號,以推動大苗栗經社文化發展，提昇整體生活環境，建立美麗新苗栗。,捐助人捐助,苗栗縣政府民國八十八年十月五日府訂管字八八０００八五七四六號,永久,15000000,1,0971117,0971216,0971127,,,,,,,,,
097法登他000040,1,2,詹駿鴻,4,0971117,0971118,0971119,1冊9頁,1,6,董事長,財團法人苗栗縣後備軍人(子女)獎學金文教基金會,0860819,苗栗市府前路56號,獎助本縣優秀而家境經濟困難之後備軍人暨子女努力向學。,捐助,中華民國六十九年五月十二日,無限期,6710560,1,0971118,0971216,0971204,,,,,董事長變更。原任董事長張英仁榮調，由俞昭仁董事長職務，辦理董事長異動登記。,,,,
097法登他000041,1,2,詹駿鴻,58,0971125,0971126,0971127,3冊52頁,2,3,董事長,財團法人台灣省苗栗縣一貫道天泉宮,0890420,苗栗縣公館鄉仁安村117號,係發揚中華文化，宣揚前賢大德中華道統之精神，傳揚一貫道教義及辦理社會公益福利慈善事業等。,由台灣省苗栗縣公館鄉天泉宮捐助,苗栗縣政府中華民國89年3月20日88府民禮字第8900022340號函,永久,2044561,1,0971126,0971216,0971202,,,,,章程變更,,,,
097法登他000042,1,2,詹駿鴻,21,0971202,0971209,0971211,2冊15頁,2,13,董事長,財團法人臺灣省苗栗縣私立君毅高級中學,0870317,苗栗縣竹南鎮山佳里1鄰公義路245號,發展地方教育,由董事出資及捐贈收入,臺灣省教育廳四十七年十二月九日教二字第六七號,永久,497291795,1,0971209,0980421,0971223,,,,,董事、財產變更登記變更財產總額為事業肆億玖仟柒佰貳拾玖壹仟柒佰玖拾伍元,,,,
097法登他000043,1,2,詹駿鴻,53,0971202,0971203,0971204,3冊37頁,2,5,董事長,財團法人苗栗客家文化廣播電台,0881203,苗栗市水源里20鄰陽明山莊141號3樓,為一公益性調頻廣播電台，以延續客家母語，提昇苗栗地方文化。,捐助,行政院新聞局民國八十八年十一月十八日建廣二字第一八九二八號,永久,5000000,1,0971203,0980421,0971211,,,,,董監事變更董監事變更,,,,
097法登他000044,2,2,詹駿鴻,35,0971202,0971204,0971205,1冊69頁,2,3,理事長,社團法人苗栗縣愛加倍社區關懷協會,0940225,苗栗縣通霄鎮南和路1段102號,推動社區祥和營造、家庭教育落實、關懷弱勢族群。,入會費、常年費、樂捐。,苗栗縣政府中華民國91年5月16日91府社政字第9100045066號函,永久。,454312,1,0971204,0980421,0971211,,,,,理監事變更、章程變更,,,,
097法登他000045,1,2,詹駿鴻,35,0971219,0971225,0971226,2冊57頁,2,5,董事長,財團法人育達商業技術學院,0880315,苗栗縣造橋鄉談文村學府路168號,為遵照國家教育政策暨現行教育法令之規定，辦理商業技術學院，並謀其健全發展。,由王廣亞先生及王蔡秀鸞女士共同捐助,教育部民國八十八年二月九日台技字第八七一四四三二四號,永久,2467174548,1,0971225,0980421,0980109,,,,,一、財產變更。二、董事變更。,,,,
097法登社000001,2,1,詹駿鴻,54,0970128,0970131,0970201,2冊7頁,,,吳國榮,社團法人苗栗縣吳姓宗親會,0970131,苗栗縣苗栗市福星里中華路402號,本會以尊祖敬宗，敦睦宗族，發揚傳統倫理道德並以互助合作之精神，謀求宗族團結發展，以增進親情與福利及協助政府推行政令為宗旨。,1、會費。2、會員自由捐贈（助）。3、視能力範圍內酌辦合作事業或企業維持。,苗栗縣政府中華民國69年9月24日府社政字第8800102296號函。,永久,155469,1,0970131,0971216,0970229,,,,,,,,,
097法登社000002,2,1,詹駿鴻,55,0970512,0970522,0970523,2冊9頁,,,理事長,社團法人苗栗縣通霄鎮銀髮族福利協進會,0970522,苗栗縣通霄鎮平安里2鄰平新路123之10號,一、弘揚敬老發揮互助精神。二、維護銀髮族權益籌劃銀髮族福利。三、促進社區長壽俱樂部業務與會務共同推展銀髮族服務為宗旨。,一、入會費。二、常年會費。三、事業費。四、會員捐款。五、委託收益。六、基金及其孳息。七、其他收入。,苗栗縣政府中華民國97年4月18日府社政字第0970057043號函,永久,36016,1,0970522,0971216,0970618,,,,,,,,,
097法登社000003,2,1,詹駿鴻,56,0971022,0971027,0971104,2冊11頁,,,理事長,社團法人中華多聞宗佛學教會,0971027,苗栗縣銅鑼鄉興隆村4鄰興隆46之5號,本會以佛學多聞研習生活佛法化，靜化民眾心靈，促進人類健康為宗旨，非以營利為目的。,入會費、常年會費、會員捐款、事業費、基金及孳息,內政部中華民國97年7月23日台內社字第0970120458號,永久性,341600,1,0971027,0971216,0971118,,,,,,,,,
097法登財000001,1,1,詹駿鴻,108,0970624,0970625,0970626,5冊19頁,,,董事長,財團法人炎玉紀念教育基金會,0970625,苗栗縣苑裡鎮中正里13鄰中正86之2號,以增進台灣整體教育環境之改善、贊助公益性教育事業、提倡正當休閒活動並推廣身心教育文化，以提昇社會祥和與生活品質為宗旨。,由盧萬成先生、榮迪興實業股份有限公司、萬發投資股份有限公司及商棋股份有限公司共同捐助。,苗栗縣政府中華民國97年6月3日府教社字第0970081658號函,永久,10000000,1,0970625,0971216,0970708,,,,,,,,,
097法登財000002,1,1,詹駿鴻,109,0970911,0970922,0970922,5冊21頁,,,董事長,財團法人苗栗縣私立徐月蘭社會福利慈善事業基金會,0970922,苗栗縣苗栗市建功里23鄰縣府路116之5號,辦理關於兒童、少年及婦女福利事項、社會救助事項及其他接受主管機關指導辦理事項。,由徐月蘭捐助,97年9月3日府社福字第0970132190號函,永久,11014804,1,0970922,0971216,0971104,,,,,,,,,
097法登財000003,1,1,詹駿鴻,110,0971118,0971126,0971128,5冊23頁,,,董事長,財團法人群創教育基金會,0971126,苗栗縣科學工業園區竹南園區科學路160號2樓,協助推動科技教育發展，培育專業科技人才，促進國內外學術交流及提昇國家競爭力為宗旨,由段行建、簡惠娟、羅詩敏、魏聖能、鄭嘉雄、鍾文凱、彭家鵬、蕭志弘、楊弘文、周賢穎等人捐助,苗栗縣政府中華民國97年11月11日府教社字第0970173197號函,永久,10463594,1,0971126,0980421,0971226,,,,,,,,,
097法登財000004,1,1,詹駿鴻,111,0971222,0971230,0971231,5冊25頁,,,董事長,財團法人祭祀公業傅連堯,0971230,苗栗縣公館鄉鶴岡村鶴岡208之6號,本法人以敦親睦族、發揮團結互助精神、樹立慎宗追遠美德及興辦社會公益或慈善事業為宗旨。,由傅錦榮捐助,苗栗縣政府中華民國97年12月5日府民宗字第0970188015號函,永久,1656400,1,0971230,0980421,0980121,,,,,,,,,
098法登他000001,1,2,詹駿鴻,76,0980109,0980114,0980115,4冊16頁,2,9,董事長,財團法人戈福江先生獎助學金紀念基金會,0910104,苗栗縣竹南鎮頂埔里科東二路52號,為紀念戈福江先生畢生從事畜牧事業，促進臺灣養豬事業發展為企業經營，貢獻至大，將設立基金會，以培養畜牧科技企業人才促進科學化、企業化之畜牧研究發展。,戈福江先生前好友、同窗、門生及各界人士捐獻。,教育部民國七十三年十月十一日台（73）高字第四○八七九號,永久,2038436,1,0980114,0980421,0980210,,,,,任期屆滿董事改選,,,,
098法登他000002,1,2,詹駿鴻,68,0980110,0980110,0980112,3冊82頁,1,5,董事長,財團法人台灣動物科技研究所,0891123,苗栗縣竹南鎮頂埔里科東二路五二號,以從事動物科技之研究、開發及提供相關服務與諮詢、驗證及檢驗等工作，以提升動物應用效率為宗旨。,政府機關捐助或補助。其他機關或個人之捐助。,八十三年二月八日行政院農業委員會農牧字第三一０二０五０Ａ號,永久,50422299,1,0980110,0980421,0980120,,,,,董事長變更,,,,
098法登他000003,2,2,詹駿鴻,4,0980117,0980119,0980120,1冊4頁,2,10,理事長,社團法人苗栗縣救難協會,0860614,苗栗市恭敬里中正路1070號,各項意外事故、車禍、山難、水難、火災等緊急救援以及公益活動之支援。,社會各界捐助,苗栗縣政府中華民國八十一年一月二十三日,永久,2500000,1,0980119,0980421,0980217,,,,,任期屆滿、理監事改選,,,,
098法登他000004,1,2,詹駿鴻,91,0980117,0980120,0980121,4冊61頁,2,2,董事長,財團法人竹南鎮鎮安宮,0940722,苗栗縣竹南鎮港墘里13鄰塭仔頭16號,1.促進大愛天生萬物珍惜共享，眾善效法自然平安圓滿。2.促進訓練個人具有健全的頭腦以運用思想、健全的心胸發展品性道德，健全的身體以發展事業、改善家庭生活、健全的雙手以服務社會。3.促進宗教信仰中心與觀光、文化、休閒接軌，為人人營造圓滿的生活空間。4.促進敦聘有關宗旨項目專業知識人士，做充分教授與指導。
5.促進嚴格體制內共識管理、對外有效率行動一致。,信徒捐助。,苗栗縣政府中華民國94年3月24日府民禮字第9040029174號函,永久,43827500,1,0980120,0980421,0980203,,,360,,第2屆任期屆滿董事改選,,,,
098法登他000006,1,2,詹駿鴻,107,0980120,0980209,0980210,5冊17頁,1,1,蔡高峰,財團法人苗栗縣全人實驗高級中學,0961210,苗栗縣卓蘭鎮內灣里內灣141之3號,遵照國家教育政策及現行教育法令之規定，辦理實驗高級中學，並謀其健全發展。,創辦時接受黃義裕、黃榮發等人捐助,教育部中華民國90年11月28日台（90）教中（二）字第90518904號函,永久,23118442,1,0980209,0980421,0980225,,,,,董事變更（捐助章程變更部分撤回）,,,,
098法登他000007,1,2,詹駿鴻,13,0980202,0980211,0980212,1冊67頁,1,9,董事長,財團法人台灣省苗栗縣私立中興高級商工職業學校,0861115,苗栗縣竹南鎮大營路211號,以創辦苗栗縣私立中興高級商工職業學校並謀其發展為目的。,創辦人捐贈。,台灣省政府教育廳五一年八月十一日核准設立許可。,無限期,105971277,1,0980211,0980421,0980225,,,,,財產變更登記。變更後財產金額：壹億伍佰玖拾柒萬壹仟貳佰柒拾柒元整。,,,,
098法登他000008,1,2,詹駿鴻,19,0980206,0980211,0980212,2冊9頁,2,18,董事長,財團法人臺灣省苗栗縣私立建臺高級中學,0870331,苗栗縣苗栗市福麗里至公路251號,創辦私立建臺高級中學，並謀其發展。,本財團法人董事會籌資購買土地建築校舍購買設備為校產，供本校教育使用。,教育部。中華民國三十七年八月二十八日,無限期,523764762,1,0980211,0980421,0980217,,,,,財產變更登記財產變更為伍億貳仟头佰柒拾陸萬肆仟柒佰陸拾貳元。,,,,
098法登他000009,1,2,詹駿鴻,113,0980211,0980223,0980224,5冊29頁,2,9,董事長,財團法人苗栗縣竹南鎮民生公益財團,0600727,苗栗縣竹南鎮照南里民族街146號,為苗栗縣竹南鎮之竹南等八里促進里鄰組織之冠前即社會公益貧民救濟等事業。,鍾列興等17人捐助,苗栗縣政府中華民國60年7月16日栗府文民行字第050280號函,無限期,238521,1,0980223,0980421,0980303,,,,,,,,,
098法登他000010,1,2,詹駿鴻,17,0980212,0980226,0980227,2冊3頁,1,18,董事長,財團法人台灣省苗栗縣私立大成高級中學,0870224,苗栗縣頭份鎮新華里2鄰下新店65號,創辦私立大成高級中學並謀其發展為目的,由本會董事及地方熱心教育人士籌資購買及建築房屋捐獻為本會財產,四十九年五月十九日栗府教中字第二二五二四號,無限期,192955477,1,0980226,0980421,0980311,,,,,財產變更為新台幣192,955,477元,,,,
098法登他000011,1,2,詹駿鴻,55,0980212,0980217,0980218,3冊43頁,2,3,董事長,財團法人蘧廬文教基金會,0881217,苗栗縣頭屋鄉鳴鳳村蕃仔寮5之1號,以推行文化教育為宗旨,捐助,苗栗縣政府八十八年十二月一日八八府教社字第八八００一０二六二三號,永久,2000000,1,0980217,0980421,0980303,,,,,第2屆董事任期屆滿、第3屆董事變更。,,,,
098法登他000012,2,2,詹駿鴻,11,0980223,0980227,0980303,1冊58頁,2,10,理事長,社團法人苗栗縣生命線協會,0870608,苗栗縣苗栗市建功里莊敬街26號3樓,本會以發揚博愛精神，運用專業知識技能辦理生命線社會服務工作為目標。,會員會費，董監事及社會善心人士捐助,苗栗縣政府。中華民國八十六年十一月二十四日。,永久,2341836,1,0980227,0980421,0980311,,,,,第9屆理監事任期屆滿，改選第10屆理監事。,,,,
098法登他000013,1,2,詹駿鴻,58,0980223,0980224,0980225,3冊52頁,1,3,董事長,財團法人台灣省苗栗縣一貫道天泉宮,0890420,苗栗縣公館鄉仁安村117號,係發揚中華文化，宣揚前賢大德中華道統之精神，傳揚一貫道教義及辦理社會公益福利慈善事業等。,由台灣省苗栗縣公館鄉天泉宮捐助,苗栗縣政府中華民國89年3月20日88府民禮字第8900022340號函,永久,2044561,1,0980224,0980421,0980303,,,,,董事補選,,,,
098法登他000014,2,2,詹駿鴻,54,0980224,0980225,0980226,2冊7頁,1,,吳國榮,社團法人苗栗縣吳姓宗親會,0970131,苗栗縣苗栗市福星里中華路402號,本會以尊祖敬宗，敦睦宗族，發揚傳統倫理道德並以互助合作之精神，謀求宗族團結發展，以增進親情與福利及協助政府推行政令為宗旨。,1、會費。2、會員自由捐贈（助）。3、視能力範圍內酌辦合作事業或企業維持。,苗栗縣政府中華民國69年9月24日府社政字第8800102296號函。,永久,6105679,1,0980225,0980421,0980303,,,,,,,,,
098法登他000015,2,2,詹駿鴻,1,0980319,0980323,0980324,1冊1頁,2,6,理事長,社團法人苗栗縣身心障礙福利協進會,0860502,苗栗縣竹南鎮新南里17鄰3號之6,以結合本縣各類身心障礙，積極爭取身心障礙者人權，促進身心障礙者權利益，發揮互助精神為宗旨。,一、入會費。二、常年費。三、事業費。四、委託收益。五、會員捐款。六、基金及其利息。七、其他收入。,苗栗縣政府中華民國85年10月1日府社政字第111176號函,永久,407180,1,0980323,0980421,0980330,,,,,理監事改選變更登記第5屆理監事任期屆滿，改選第6屆理監事。,,,,
098法登他000016,1,2,詹駿鴻,16,0980323,0980326,0980327,1冊88頁,1,10,董事長,財團法人台灣省苗栗縣私立育民高級工業家事職業學校,0870224,苗栗縣苗栗市水源里8鄰37號,本財團法人設立之目的為遵照國家教育政策暨現行教育法令之規定辦理職業學校並謀其健全發展,捐助,台灣省政府教育廳五十九年二月十八日教三字第一八一三七號令許可,無限期,142687449,1,0980326,0980421,0980406,,,,,財產變更財產變更為新台幣142,687,449元,,,,
098法登他000017,1,2,詹駿鴻,24,0980416,0980422,0980423,1冊10頁,2,4,陳信宏,財團法人竹信社會福利基金會,0870507,苗栗縣竹南鎮民族街87號2樓,以舉辦、協助推展或捐助社會福利事業，致力提昇社會生活品質，促進社會和諧發展為宗旨。,由保證責任苗栗縣竹南信用合作社捐助,苗栗縣政府八十七年三月十八日府社福第八七００００五八四四號,永久,20000000,1,0980422,0980827,0980512,,,,,,,,,
098法登他000018,2,2,詹駿鴻,22,0980504,0980507,0980508,1冊43頁,1,7,理事長,社團法人苗栗縣地政士公會,0910514,苗栗縣苗栗市建功里16鄰府東路7巷10號,以保障會員權益，聯絡同業情誼，發揚自律、守法、合作之精神，以提昇服務品質，協助政府推行政令，維護不動產交易安全及保障人民財產權益為宗旨。,會員會費及捐助。,苗栗縣政府中華民國83年4月27日91府社政字第9100113569號函,永久,3888100,1,0980507,0980827,0980513,,,,,財產、章程（3條）、住址變更登記。,,,,
098法登他000019,2,2,詹駿鴻,6,0980507,0980508,0980511,1冊7頁,2,13,理事長,社團法人苗栗縣肢體傷殘自強協會,0860731,苗栗縣苗栗市中正路191號,一、協助政府推行政令，配合政府身心障礙福利政策。
二、喚起社會各界人士發揮愛心，重視身心障礙者。
三、增進身心障礙者身心平衡發展，激勵身心障礙朋友發揮潛能及堅強意志，積極參與社會，服務人群，由勉迎向實際，由互助走向創造，互策互勵，從團隊中找尋智慧，促進三民主義大同世界之理想早日實現為宗旨。,捐助,苗栗縣政府社政字第九八八六五號七十四年四月十四日,永久性,1173382,1,0980508,0980827,0980513,,,,,理監事變更,,,,
098法登他000020,1,2,詹駿鴻,15,0980511,0980520,0980521,1冊19頁,2,11,龍和順,財團法人苗栗縣私立龍德家事商業職業學校,0861124,苗栗縣苑裡鎮房裡里南房75之1號,為遵照國家教育政冊暨現行教育法令之規定，辦理龍德高級家事商業職業學校，並謀其健全發展。,捐助,臺灣省政府教育廳六十二年六月一日,永久,186833050,1,0980520,0980827,0980608,,,,,董事、財產變更,,,,
