登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因 
100法登他000014,1,2,塗文鎮,188,1000301,1000308,1000316,4冊188頁,2,2,莊新生,財團法人台灣福興基督長老教會,0890930,花蓮縣吉安鄉福興村福興一街四十六號,本法人本於耶蘇基督之精神，以傳揚基督福音，領人歸主及辦理社會公益慈善事業為宗旨。,本法人之財產由林光武、曾有富、邱明煌等三人共同捐助,花蓮縣政府中華民國八十九年七月十九日八九府民宗字第０七五一七八號函,永久,21115400,1,1000308,1000511,,,,,,董事變更：第一屆董事任期屆滿，改選第二屆董事。,,,,
100法登他000015,1,2,塗文鎮,101,1000301,1000301,1000304,3冊101頁,2,4,鄭春田,財團法人人幼教育基金會,0811222,花蓮市延平街一四一號,以發揚中華固有文化，提倡人倫道德發揚人性光輝，維護兒童身心健康，增進兒童倫理觀念。,由吳梁月娥等九人共同捐助,花蓮縣政府八十一年十一月十八日府教社字第一一七二九三號,永久,2000000,1,1000301,1000511,,,,,,第三屆董事屆期，改選出第四屆董事。,,,,
100法登他000016,1,2,塗文鎮,204,1000301,1000301,1000309,5冊204頁,2,4,陳廖安,財團法人花蓮縣瑞穗鄉瑞美國民小學教育基金會,0901102,花蓮縣瑞穗鄉瑞美村中山路二段三八九號,提昇瑞美國民小學教育品質，獎勵績優學生，改善教學環境，充實教學設備，發展教育建設為宗旨。,由校友、家長、教職員工熱心教育之地方人士捐助及花蓮縣政府補助。,花蓮縣政府中華民國九十年十月八日九十府教社字第一０三五五八號函同意設立,永久,2085000,1,1000301,1000511,,,,,,變更董事：第三屆董事任期屆滿，改聘產生第四屆董事。,,,,
100法登他000017,1,2,塗文鎮,24,1000309,1000310,1000312,1冊24頁,1,9,釋證嚴,財團法人中華民國佛教慈濟慈善事業基金會,0690130,花蓮縣新城鄉康樂村精舍街88巷1號,辦理社會福利，公益等事業。,由佛教慈濟功德會捐助，並由社會熱心人士樂捐納入本會。,臺灣省政府社會處。,690116,27447505081,1,1000310,1000511,,,,,,財產總額由新「台幣27,356,300,616元」變更為「新台幣27,447,505,081元整」。。,,,,
100法登他000018,2,2,塗文鎮,129,1000309,1000310,1000317,3冊129頁,2,16,曾碧霞,社團法人花蓮基督教女青年會,0850709,花蓮市林森路411號3樓,本會以基督教女青年會世界協會之基本信條:「我信全能之父上帝和祂的獨生 子救主耶穌基督與聖靈」為基本信仰，並本基督之精神，促進婦女德、智、體、群、美五育之發展，使獲有高尚之人格，團契之精神，以達成服務社會，造福人群為宗旨。,會員會費、募款、活動盈餘,花蓮縣政府八十三年十月十四日八三府社行字第一０九五七四號,永久,14975243,1,1000310,1000511,,,,,,理監事改選登記：改選出第十六屆理監事。,,,,
100法登他000019,1,2,塗文鎮,178,1000311,1000311,1000329,4冊178頁,1,4,李正美,財團法人啟源文教基金會,0890106,花蓮市中華路119號,本會以「關懷鄉土，推廣文教」為宗旨，依有關法令規定辦理捐助章程第二條相關業務。,故董事長張文魁捐助,花蓮縣政府中華民國八十八年十二月十四日八八府教社字第135478號函同意設立。,永久,63982258,1,1000311,1000511,,,,,,財產總額變更登記：原登記財產總額新台幣62,884,060元，變更為新台幣63,982,258元整。,,,,
100法登他000020,1,2,塗文鎮,178,1000311,1000311,1000329,4冊178頁,1,4,李正美,財團法人啟源文教基金會,0890106,花蓮市中華路119號,本會以「關懷鄉土，推廣文教」為宗旨，依有關法令規定辦理捐助章程第二條相關業務。,故董事長張文魁捐助,花蓮縣政府中華民國八十八年十二月十四日八八府教社字第135478號函同意設立。,永久,63982258,1,1000311,1000511,,,,,,章程變更登記：變更章程第12、15條。詳如對照表，如下：,,,,
100法登他000021,2,2,塗文鎮,130,1000314,1000314,1000322,3冊130頁,2,8,彭儀珠,社團法人花蓮縣脊髓損傷福利協進會,0850712,花蓮市順興路三號,以結合群力，重視脊髓損傷者之生活空間及尊嚴，協助其自力自強重新適應社會生活，且以落實殘障福利法為宗旨。,會員會費、政府補助暨社會之捐款,花蓮縣政府八三府社行字第五八六０九號民國八十三年五月十五日,永久,1827000,1,1000314,1000511,,,,,,理監事變更登記：第七屆理監事任期屆滿，改選產生第八屆理監事。,,,,
100法登他000022,2,2,塗文鎮,300,1000315,1000315,1000317,7冊21頁,2,4,李宜諠,社團法人花蓮縣新世紀文化協會,0980107,花蓮市林森路257巷7號,1倡導文化、旅遊藝術、體育、學術之研究與活動
2推動辦理各項職業訓練及勞工技能訓練
3推動老人、婦女、青少年、兒童、殘障等社會福利事業,會員捐助,花蓮縣政府90年2月28日,永久,7023,1,1000315,1000511,,,,,,一、第三屆理監事任期屆滿，改選產生第四屆理監事。
二、章程第19條條文變更。,,,,
100法登他000023,1,2,塗文鎮,249,1000325,1000325,1000329,5冊249頁,2,3,張政治,財團法人花蓮縣蘭馨教育基金會,0940227,花蓮縣秀林鄉文蘭村米亞丸一號,本會以提昇花蓮縣文蘭國民小學教育品質、獎勵績優學生、改善學校環境、充實教學設備、發展教育建設為宗旨。,由楊屏靖先生等人共同捐助。,花蓮縣政府、中華民國九十三年十一月二十二日（九十三）府教社字第09301590810號函同意設立。,永久,2000000,1,1000325,1000511,,,,,,理監事變更登記：第二屆理監事屆期任滿，改選產生第三屆理監事。,,,,
100法登他000024,1,2,塗文鎮,152,1000325,1000325,1000327,4冊152頁,2,4,吳建志,財團法人花蓮縣公益教育基金會,0870427,花蓮縣吉安鄉北安街80號,本會以推動各種文教公益，產業發展，自然保育為宗旨。,由鍾利德先生捐助,花蓮縣政府中華民國八十七年三月五日八七府教社字第021598號函,永久,2052664,1,1000325,1000511,,,,,,一、第三屆董事屆期屆滿，改選產生第四屆董事。
二、捐助章程第四條、第十七條修正變更登記。,,,,
100法登他000025,2,2,塗文鎮,240,1000325,1000325,1000329,5冊240頁,2,2,黃亮韶,社團法人花蓮縣臨床心理師公會,0930811,花蓮縣玉里鎮新興街九十一號,本會以聯合花蓮縣臨床心理師學術，發展臨床心理專業，協助政府推行法令與社會服務，維護會員權益，增進共同利益為宗旨。,會員繳納入會費、會費、捐助、委託收益、專案計劃收入、基金及其孳息。,花蓮縣政府中華民國九十三年七月十五日府社行字第０九三００九五二六六０號函,永久,237051,1,1000325,,,,,,,一、第三屆部分理事改選。董事長改為：黃亮韶。二、財產總額改為：新台幣237051元。,,,,
100法登他000026,1,2,塗文鎮,160,1000406,1000406,1000513,4冊160頁,2,5,余福盛,財團法人花蓮縣鳳林鎮鳳仁國民小學教育基金會,0880312,花蓮縣鳳林鎮光復路九十四號,本會以提昇鳳仁國民小學教育品質、獎勵績優學生、改善學校環境、充實教學設備、發展教育建設為宗旨。,由鳳仁國小校友、家長、教職員工、及熱心教育人士捐助伍拾萬元，花蓮縣政府補助壹佰伍拾萬元。,花蓮縣政府中華民國八十八年一月七日府教社字第一五一九０七號,永久,2000000,1,1000406,,,,,,,一、第四屆董監事任期屆滿，改選第五屆董事變更登記。
二、財產總額變更為新台幣2,500,000元。
三、原捐助章程第6、16條內容修訂，並新增附則，申請變更登記。新舊對照表如下：,,,,
100法登他000027,1,2,塗文鎮,120,1000408,1000408,1000415,3冊120頁,1,6,許鎮平,財團法人國立花蓮高級商業職業學校教育基金會,0831215,花蓮市中山路418號,協助國立花蓮高級商業職業學校清寒學生及急難學生完成學業。,由國立花蓮高商校友、教職員工學生、家長及熱心教育社會人士、公司行號捐助。,花蓮縣政府八十三年十月二十一日（83）府教社字第112432號函。,永久,4693124,1,1000408,,,,,,,原董事徐明廷辭職、何傳儀先生過世。改聘陳藝昕、李興治為新任董事。,,,,
100法登他000028,2,2,塗文鎮,270,1000412,1000413,1000415,6冊270頁,2,3,石炳輝,社團法人花蓮縣社會公益聯盟,0951130,花蓮市民有里十二鄰北濱街66號,本會以結合社會資源、協助弱勢團體及個人，整合社會福利、公益、慈善團體，提供政府建議事項，推動聯合勸募工作，培養社工人才，積極協助政府有關社會公益福利之政令宣導及推行為設立宗旨。,會員繳納會費及其他捐款。,花蓮縣政府中華民國九十五年六月七日府社行字第0950085373號函同意設立。,永久,20000,1,1000413,,,,,,,變更登記事項：一、第二屆理、監事任期屆滿，改選產生第三屆理監事。
二、部分章程變更，新舊條文對造如下：,,,,
100法登他000029,1,2,塗文鎮,126,1000412,1000412,1000415,3冊126頁,2,3,傅夽萁,財團法人花蓮縣體育發展基金會,0841204,花蓮市府前路十七號花蓮縣政府教育局,推展本縣體育活動，提昇本縣體育水準,由張福興先生贊助,花蓮縣政府八四年九月二日八四府教社字第九七六二二號函,永久,20000000,1,1000412,,,,,,,變更登記事項：一、第二屆董事改選為第三屆董事。
二、部分章程變更，新舊條文對照如下：,,,,
100法登他000030,2,2,塗文鎮,173,1000421,1000421,1000426,4冊173頁,2,16,黃啟嘉,社團法人花蓮縣生命線協會,0880921,花蓮市林森路236-23號6樓,自殺防治、諮商協談,會員會費、政府補助及熱心人士捐贈,花蓮縣政府七十八年十一月七日府民社字第九二九四七號,永久,2891698,1,1000421,,,,,,,一變更理監事登記：第15屆理監事屆滿，選出第16屆理監事。
二、住所變更：花蓮市林森路236-23號6樓。三、修訂章程第10條、19條及增加第29條。新舊條文對照如下：,,,,
100法登他000031,1,2,塗文鎮,3,1000422,1000425,1000427,1冊3頁,2,12,楊松樹,財團法人慈惠石壁部堂,0620220,花蓮市國福里11鄰119號,弘揚無極瑤池金母大聖西王大天尊道教教義匡正社會風氣暨辦理社會公益及社會救濟事業，度眾善信行善功德。,信徒及熱心公益之社團、財團以及社會人士之捐助。,花蓮縣政府民國七十三年四月二十日,永久,5400000,1,1000425,,,,,,,董事補選變更登記：第12屆董事張金城辭職，補選產生第12屆董事張訪梅。,,,,
100法登他000032,1,5,塗文鎮,68,1000425,1000425,1000429,2冊68頁,1,7,釋證嚴,財團法人慈濟技術學院,0780407,花蓮市建國路二段880號,為遵照國家教育政策暨現行教育法令之規定，辦理慈濟技術學院，並謀其健全發展。,由財團法人佛教慈濟慈善事業基金會全額捐助。,教育部七十八年二月二十七日台（七八）技08600號函核准設立,永久（中華民國99年10月29日解散登記）,2615896563,1,1000425,,,,,,,一、本法人之清算人於100年2月10日完成清算，並於100年2月24日提陳第7屆第5次慈濟學校財團法人董事會會議決議與審定，且清算完成後剩餘財產依私立學校法第74條第一項第二款捐贈慈濟學校財團法人繼續辦學。
二、關於清算人清算完結報告暨其附具文件已經臺灣花蓮地方法院民事庭准予備查在案。,,,,
100法登他000033,2,2,塗文鎮,311,1000504,1000504,1000506,7冊32頁,2,2,彭孟緝,社團法人花蓮縣蒲公英關懷協會,0980716,花蓮縣吉安鄉光華七街18號,關懷弱勢促進發展為宗旨,會員繳納會費或其他捐款,中華民國97年4月15日府社行字第0970056129號,永久,60000,1,1000504,,,,,,,理監事變更為第二屆。,,,,
100法登他000034,1,2,塗文鎮,7,1000512,1000513,1000517,1冊7頁,1,15,顧美玲,財團法人台灣省花蓮縣基督教宣教士差會,0471119,花蓮市民權八街1號,傳播基督福音，教養及養護身心障礙孩童及義務醫療為目的,由基督教宣教士差會總會捐助,中華民國四十三年十月二十三日花蓮縣政府府萍民一字第55466號,永久,204578744,1,1000513,,,,,,,部分章程變更。,,,,
100法登他000035,2,2,塗文鎮,339,1000519,1000520,1000523,9冊3頁,1,1,陳羿如,社團法人花蓮縣鳳凰創業協會,0991214,花蓮縣吉安鄉中央路三段448號1樓,本會為依法設立非以營利為目的之社會團體，以關懷微型創業事業之推廣、宣導及教育為宗旨。,會員繳納入會費每人新台幣600元，會員繳納常年費會每人新台幣1,200元。,花蓮縣政府99年10月26日府社行字第0990187393號。,永久存立。,120000,1,1000520,,,,,,,法人名稱原登記為「花蓮縣鳳凰創業協會」變更為「社團法人花蓮縣鳳凰創業協會」及法人圖記變更登記。,,,,
100法登他000036,2,2,塗文鎮,318,1000524,1000524,1000526,7冊39頁,2,3,薛心宜,社團法人花蓮縣陪你走社會關懷協會,0981209,花蓮縣新城鄉嘉里村嘉里二街74號,本會為依法設立，非以營利為目的之社會團體，以參與社會服務、凝聚社會意識、提升社會民眾生活品質，服務學生及弱勢族群，從而建立品格優秀、雙手力行、高品質的社群宗旨。,一、入會費。二、常年會費。三、會員捐款。四、基金及孳息。五、其他收入。,中華民國94年7月21日府社行字第09401037050號函核准立案,永久,110269,1,1000525,,,,,,,理監事第二屆任期屆滿，選出第三屆。,,,,
100法登他000037,1,2,塗文鎮,15,1000524,1000525,1000528,1冊15頁,1,13,吳旺枝,財團法人臺灣省花蓮縣私立中華高級工商職業學校,0620602,花蓮縣吉安鄉吉安村吉興四街101號,培養工商事業人才並謀其發展。,依照捐助章程所載,臺灣省政府教育廳民國六十二年五月二十九日六二教三字第07669號函,永久,388043023,1,1000525,,,,,,,變更登記事項：一、董事變更：趙淑慧董事請辭，補選通過林利勤女士為第13屆董事。二、財產總額變更：原登記財產總額為新台幣388,043,023元，變更為新台幣399,675,944元。三捐助章程裁定後辦理捐助章程變更，新舊對照表如下：,,,,
100法登他000038,1,2,塗文鎮,133,1000526,1000527,1000531,3冊133頁,2,2,林德華,財團法人原住民音樂文教基金會,0860131,花蓮縣吉安鄉東昌村東里九街七十一號,本會宗旨在維護臺灣原住民音樂文化，以保存、傳播、發揚及創新臺灣原住民優美的音樂文化，期以建立臺灣原住民音樂的藝術及學術價值，使臺灣原住民音樂文化在國內外得以發揚光大。,林德華等捐助,花蓮縣政府中華民國八十六年一月八日(86)府教社字第二六五二號,永久,2010000,1,1000527,,,,,,,董事變更：第二屆董事任期屆滿，改選出第三屆董事。,,,,
100法登他000039,1,2,塗文鎮,36,1000527,1000527,1000601,1冊36頁,2,4,古崇孝,財團法人台灣省花蓮縣天主教聖吳甦樂女修會,0720602,花蓮市建興街110巷17號,協助在花蓮縣之天主教傳教工作，培育服務中國之教士，使年邁或有疾病之會士得獲贍養並為維持其會士現在及將來被委託承辦之宗教慈善、教育、社會福利事業。,現金、土地及房屋捐助。,花蓮縣政府七十二年三月二十三日，七二府民禮字第一六七四八號。,永久,45264225,1,1000527,,,,,,,一、董事變更：第三屆董事任期屆滿，改選出第四屆董事。董事長改由古崇孝先生擔任。二、主事務所變更為花蓮市建興街110巷17號即捐助章程第二條修正，新舊條文對照如下：,,,,
100法登他000040,1,2,塗文鎮,220,1000619,1000620,1000625,5冊220頁,2,3,張思忠,財團法人臺灣基督教迦南會,0920508,花蓮市國富17街10號6樓之3。分事務所：臺北市師大路59巷12號4樓,一、青少年、學生之諮詢輔導。                                        二、宣揚基督教教義，發揮宗教仁愛精神。                              三、舉辦社會公益活動，慈善事業、教育事業及醫療服務等。,由黃頌揚、陳盧美智、李銀娟、張曼玲等捐助不動產。,內政部、中華民國九十二年四月十八日；台內民字第0920004007號函,永久,24234422,1,1000620,,,,,,,第二屆董事任期屆滿，改選產生第三屆董事。主事務所更正為花蓮市國富十七街10號6樓之3。分事務所：台北市師大路59巷12號4樓。,,,,
100法登他000041,1,2,塗文鎮,19,1000621,1000621,1000623,1冊19頁,1,10,廖繼誠,財團法人大漢技術學院,0660406,花蓮縣新城鄉大漢村樹人街1號,遵照國家教育政策，謀求提高地區之教育水準，培養優秀之工商人才，以服務社會。,由董事及其他捐資人捐助。,教育部六十五年十二月十七日（65）技字第35604號函准予籌設。,永久,1487804422,1,1000621,,,,,,,財財產總額原為新台幣1,500,537,933 元整，新台幣1,487,804,422元整。,,,,
100法登他000042,2,2,塗文鎮,351,1000613,1001013,1001015,9冊15頁,2,3,張瑞雄,台灣雲端計算學會,0960509,花蓮縣壽豐鄉大學路2段1號國立東華理工學院工Ｅ309室,1、從事雲端計算之研究，以提升國內雲端計算學術研究能力。2、推廣雲端計算相關之工程、科學、管理、教育及其他應用研究，以推動國內開放雲端平台。3、推動雲端與相關資訊技術之應用與發展。4、聯繫國際間雲端相關組織並推動產官學之交流。,社員會費。,內政部96年5月9日台內社字第0960064988號,961029,222946,1,1001013,,,,,,,一、第二屆理監事屆期，改選出第三屆理監事。二、會址原登記新竹市光復路二段101號國立清華大學綜合二館747室，改登記為花蓮縣壽豐鄉大學路2段1號國立東華大學理工學院工Ｅ309室。三、修改章程第十五條，監事原為三人，變更為五人。,,,,
100法登他000043,1,2,塗文鎮,24,1000623,1000623,1000625,1冊24頁,1,9,釋證嚴,財團法人中華民國佛教慈濟慈善事業基金會,0690130,花蓮縣新城鄉康樂村精舍街88巷1號,辦理社會福利，公益等事業。,由佛教慈濟功德會捐助，並由社會熱心人士樂捐納入本會。,臺灣省政府社會處。,690116,27401765595,1,1000623,,,,,,,財產總額由新「新台幣274億4750萬5,081元整」變更為「台幣274億176萬5,595元整」,,,,
100法登他000044,1,2,塗文鎮,153,1000630,1000630,1000705,4冊153頁,2,5,葉玿伶,財團法人黑潮海洋文教基金會,0870428,花蓮市富陽路87號,從事海洋資源之研究，收集及教育訓練工作，以期維護花蓮海洋環境、生態及發揚花蓮海洋文化。,由陳秉達等捐助。,花蓮縣政府中華民國八十七年三月二十四日八七府教社字第033027號,永久,2538470,1,1000630,,,,,,,（一）第4屆董事任期屆滿，改選產生第5屆董事變更登記。（二）章程變更（詳如新舊條文對照表）第6、7條。,,,,
100法登他000045,2,2,塗文鎮,148,1000720,1000721,1000804,4冊148頁,2,6,廖華芳,中華民國發展遲緩兒童早期療育協會,0870302,花蓮市國富十三街六十三號,協助發展遲緩兒童及其家庭，進行早期療育之工作和提供早期療育相關人員之訓練課程為宗旨。,自由捐款、會員繳納年費。,內政部中華民國八十五年六月一日台內社字第八五一八０六九號,永久,500000,1,1000721,,,,,,,理監事變更。第五屆改成第六屆。,,,,
100法登他000046,2,2,塗文鎮,113,1000725,1000725,1000729,3冊113頁,2,48,魏錦水,花蓮縣第一國際獅子會,0830304,台北市南京東路五段十五之二號三樓；花蓮市林森路129號,發揚人類博愛互助精神，增進國際間友好關係，提倡社會福利，促進國家安全。,會員捐款,五十三年三月二十一日花蓮縣政府,永久,448124,1,1000726,,,,,,,47屆任期屆滿，改選出48屆理監事。,,,,
100法登他000047,1,2,塗文鎮,10,1000801,1000802,1000804,1冊10頁,1,13,黃英吉,台灣省花蓮縣私立四維高級中學,0511115,花蓮市國慶里中山路一段200號,為創辦四維中學並謀其發展為目的。,董事會暨其他個人、團體等捐助,台灣省政府教育廳民國五十一年八月七日教二字第42523號函核准設立,永久,305939688,1,1000802,,,,,,,財產總額原為新台幣311,652,704元整，變更為305,939,688元整。法人名稱誤繕為財團法人台灣省花蓮縣私立四維高級中學，依捐助章程應更正為台灣省花蓮縣私立四維高級中學。,,,,
100法登他000048,1,2,塗文鎮,188,1000804,1000804,1000811,4冊188頁,2,2,莊新生,財團法人台灣基督長老教會花蓮清水教會,0890930,花蓮縣吉安鄉福興村福興一街四十六號,本法人本於耶蘇基督之精神，以傳揚基督福音，領人歸主及辦理社會公益慈善事業為宗旨。,本法人之財產由林光武、曾有富、邱明煌等三人共同捐助,花蓮縣政府中華民國八十九年七月十九日八九府民宗字第０七五一七八號函,永久,21115400,1,1000805,,,,,,,法人名稱及捐助章程變更。（詳如對照表）,,,,
100法登他000049,1,2,塗文鎮,70,1000811,1000816,1000819,2冊70頁,1,7,柴松林,財團法人臺灣觀光學院,0780529,花蓮縣壽豐鄉豐山村中興街二六八號,為遵照國家教育政策暨現行教育法令之規定辦理高等教育學校，並謀求其健全發展。,由吳儀聖等捐助,中華民國七十八年三月六日教育部台七十八技０九六二０號函准予設立,永久,1090863347,1,1000815,,,,,,,選舉產生第一屆監察人蘇淑惠。,,,,
100法登他000050,1,2,塗文鎮,90,1000812,1000815,1000819,2冊90頁,2,10,楊松根,財團法人花蓮縣私立慈惠愛心基金會,0800725,花蓮市美工路35號,以發揮仁愛精神，辦理社會公益事業為宗旨,林文輝等捐助,花蓮縣政府八十年七月十七日八十府民社字第七００一五號,永久,5500000,1,1000815,1000908,,,,,,第九屆董監事屆期任滿，改選出第十屆。,,,,
100法登他000051,1,2,塗文鎮,269,1000819,1000819,1000822,6冊269頁,1,2,釋證嚴,財團法人佛教慈濟功德會,0951130,花蓮縣新城鄉康樂村精舍街88巷1號,秉持靜思精舍法脈，弘揚慈濟宗門，建立全球人間佛教道場，推動慈善、醫療
、教育、人文志業，建設「淨化人心、祥和社會、天下無災難」之人間淨土。,由靜思精舍附設慈濟功德會之帳戶提撥，並由社會熱心人士樂捐納入本會。,內政部九十五年十一月三日台內民字第0950171856號函核准設立。,永久,659406028,1,1000819,,,,,,,財產總額變更登記：由原「新台幣4億9,169萬1,552元整」變更為「新台幣6億5,940萬6,028元整」。,,,,
100法登他000053,1,2,塗文鎮,8,1000902,1000905,1000924,1冊8頁,2,14,蕭學璇,財團法人花蓮縣私立海星國民小學,0620607,花蓮市永興路21號,發展東部教育，培植優良國民。,由天主教聖吳甦樂羅馬聯合修女會捐助。,台灣省政府教育廳中華民國四十九年十一月七日教四字第56737號函,永久,166666809,1,1000905,,,,,,,一、財產總額原為新台幣168574679元變更為新台幣166666809元整。
二、第13屆董事屆期，改選出第14屆董事。
三、捐助章程變更。（詳如對照表）,,,,
100法登他000055,2,2,塗文鎮,299,1000919,1000919,1000922,7冊20頁,1,2,林惠美,社團法人花蓮縣美姿造型職業工會,0971230,花蓮市富吉路34號,連絡會員情感，保障會員權益，增進會員知能，發展會員福利，改善會員生活，並協助政府推行政令為宗旨。,會員繳交會費或其他捐款,花蓮縣政府97年1月25日府社勞字第09700153160號函設立,永久,7200,1,1000919,,,,,,,一、原任理事呂闕秀梅、麥沁琳及程玟麗請辭。改由後補理事羅美珍、米雯雯遞補並補選出劉國鎮為新理事。
二、社團名稱原為：社團法人花蓮縣美姿禮儀造型職業工會；變更為：社團法人花   蓮縣美姿造型職業工會。,,,,
100法登他000056,2,2,塗文鎮,252,1000930,1000930,1001007,6冊252頁,2,2,吳明崇,花蓮縣花蓮市民生社區發展協會,0940617,花蓮市復興街五十之五號,以推行社區基礎建設、規劃環境保護、發揚守望相助精神、增進居民福利、醫療保健、建立安和融洽之現代化社會為宗旨。,會員入會費、會員常年會費、捐贈贊助款、基金及其孳息、其他收入。,花蓮縣政府九十四年三月十七日府社行字第09400349600號、花蓮市公所九十四年三月二一日花市社字第0940006150號,永久,50000,1,1000930,,,,,,,第一屆理監事屆期改選出第二屆理監事。,,,,
100法登他000057,2,2,塗文鎮,311,1001006,1001007,1001012,7冊32頁,1,2,彭孟緝,社團法人花蓮縣蒲公英關懷協會,0980716,花蓮縣花蓮市國聯五路2-23號,關懷弱勢促進發展為宗旨,會員繳納會費或其他捐款,中華民國97年4月15日府社行字第0970056129號,永久,60000,1,1001007,,,,,,,一、地址變更：主事務所原為花蓮縣吉安鄉光華七街16號，變更為：花蓮市國聯五路2-3號。二、名稱變更：原名稱花蓮縣蒲公英關懷協會，變更為：「社團法人
二、花蓮縣蒲公英關懷協會」,,,,
100法登他000058,2,2,塗文鎮,272,1001011,1001011,1001020,6冊272頁,2,3,葉日東,社團法人花蓮縣玉里鎮三軒社區發展協會,0960302,花蓮縣玉里鎮三民里6鄰三軒121號,本會依法設立，非以營利為目的之社會團體，以促進社區發展，增進居民福利，建設安和融洽、團結互助之現代化社會為宗旨。,會員繳納、贊助,花蓮縣政府91年9月30日府社行字第09100972850號函同意設立。,永久,30000,1,1001011,,,,,,,第二屆理監事任期屆滿，改選出第三屆理監事。名稱變更：加上「社團法人」。,,,,
100法登他000059,1,2,塗文鎮,138,1001012,1001012,1001015,3冊138頁,2,5,楊陳榮,財團法人花蓮縣教育基金會,0860623,花蓮市中正路二一Ｏ號,一、協助政府推動教育政策及有關業務。二、發展本會會務。三、辦理會員子女獎助學金。四、推展教師研習進修、獎勵教師研究製作。五、推展藝術文教活動。六、編輯出版文教資料。七、促進文教交流。,本會設立基金共新台幣陸佰壹拾伍萬元整，俟後並得繼續接受各界捐助。,花蓮縣政府中華民國八十六年五月十九日(86)府教社字第58144號,永久,6150000,1,1001012,,,,,,,第四屆董監事屆期，改選出第五屆董監事。,,,,
100法登他000060,1,2,塗文鎮,69,1001013,1001014,1001020,2冊69頁,2,7,鮑得勝,財團法人臺灣基督教主愛之家輔導中心,0780322,花蓮縣秀林鄉佳民村一號,本會係彰顯基督之博愛，從事戒毒酗酒、家庭變遷、學生課業、心理障礙之輔導，輔導對像十六至六十歲之男女，施予基督教之教育。,一、海內外教會及社會善心人士捐贈。二、民間社團、機構之捐贈。,七十八年二月十八日秀林鄉公所七八秀鄉民字第一五三０號函,永久,155138,1,1001014,,,,,,,一、第六屆董事屆期，改選出第七屆。二、章程變更（更名等）。,,,,
100法登他000061,2,2,塗文鎮,242,1001017,1001017,1001115,6冊242頁,2,4,李明憲,花蓮縣記憶空間學會,0931029,花蓮縣吉安鄉稻香村四鄰稻香五街三號,對於與對花蓮地方發展相關之全方位的自然生態與歷史文化等進行學術性的調查、蒐集與研究探索。透過對記憶的反思，建立全方位之統合型研究資料庫。,會員捐款等,花蓮縣政府、中華民國九十三年七月十六日府社行字第０９３００９９６１７０號函,永久,14100,1,1001017,,,,,,,第三屆理監事任期屆滿，改選出第四屆理監事。,,,,
100法登他000062,1,2,塗文鎮,24,1001019,1001019,1001022,1冊24頁,1,9,釋證嚴,財團法人中華民國佛教慈濟慈善事業基金會,0690130,花蓮縣新城鄉康樂村精舍街88巷1號,辦理社會福利，公益等事業。,由佛教慈濟功德會捐助，並由社會熱心人士樂捐納入本會。,臺灣省政府社會處。,690116,27401765595,1,1001019,,,,,,,修訂捐助章程第四條。,,,,
100法登他000063,1,2,塗文鎮,214,1001024,1001024,1001102,5冊214頁,2,4,彭振聲,財團法人花蓮縣玉里鎮源城國民小學教育基金會,0910604,花蓮縣玉里鎮源城里水源六十二號,推動玉里地區文化、教育、藝術及公共政策發展。,家長或社區人士自由樂捐,花蓮縣政府中華民國九十一年四月二十二日府教社字第9106001050號函,永久,2000000,1,1001024,,,,,,,第三屆董事屆滿，改選出第四屆董事。,,,,
100法登他000064,1,2,塗文鎮,88,1001103,1001103,1001108,2冊88頁,2,2,王德蔭,財團法人基督教花蓮福音中心,1001103,花蓮市中興路二七六號,於花蓮地區傳佈耶穌基督的福音，使同胞認識真神上帝，並享受神的救贖和神的愛，期能因個人生命改變，而影響家庭、社會、國家之幸福。,本會經費由信徒自由捐獻，並接受會外信徒之愛心捐獻。,花蓮縣政府(80)民禮字第五０一七八號民國八十年五月二十五日,永久,15000000,1,1001103,,,,,,,一、第一屆董事屆期任滿，改選出第二屆董事。二、變更章程，新舊章程如附件之對照表。,,,,
100法登他000066,1,2,塗文鎮,106,1001123,1001123,1001209,3冊106頁,2,6,潘洣銘,財團法人國立玉里高級中學教育基金會,0820316,花蓮縣玉里鎮中華路424號,協助國立玉里高級中學改善環境，發展校務，獎勵教師教學及服務研究、促進學生敦品勵學，推展原住民文化活動。,自願捐助,花蓮縣政府八十二年二月八日(82)社教字第12575號函,永久,3000000,1,1001123,,,,,,,第五屆董事屆期，改選出第六屆董事。,,,,
100法登他000067,1,2,塗文鎮,121,1001130,1001130,1001203,3冊121頁,2,5,蕭  平,財團法人基督教花蓮美崙浸信會,0840311,花蓮市民族路52號,本基督耶穌之精神，傳揚基督教義及辦理社會公益慈善事業。,中華基督教浸信會聯會捐助。,花蓮縣政府八十三年四月二十六日（八三）府民禮字第037180號函,永久,4068673,1,1001130,,,,,,,第四屆董事屆期，改選出第五屆董事。,,,,
