登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因 
094法登他000012,1,2,魏玉英,69,0940706,0940707,0940707,5冊37頁,1,17,彭明聰,財團法人台灣兒童暨家庭扶助基金會,0910514,台北市信義區忠孝東路5段482號4樓,以辦理兒童、青少年、身心障礙者及家庭福利為宗旨,由美國維吉尼亞州基督教兒童福利基金會捐助,台灣省政府社會處、43.12.10.台省社字第００六號函福建省金門縣政府90.5.23.(90)府社字第9018613號函,永久,1896369114,1,0940707,,0940726,,,,,,,,,
094法登他000013,2,2,魏玉英,17,0940803,0940804,0940805,3冊13頁,2,3,李朝金,社團法人金門縣金寧鄉古寧頭李氏雄房宗親會,0860414,金寧鄉古寧村北山69號( 雄房祖祠 )聯絡電話:329352,以敦睦古寧頭李氏雄房宗親，崇揚祖德，增進情誼，促成互助合作，提供服務，推展族親公益與慈善事業為宗旨,會員及旅居國內外之宗親樂捐、基金及其孳息、事業費及事業之孳息、其他收入,金門縣政府、86.1.30.府民字第02126號函,永久,1916692,1,0940804,,0940816,,,,,,,,,
094法登他000014,2,2,魏玉英,22,0940830,0940901,0940905,3冊23頁,2,3,翁金俊,社團法人金門縣金寧鄉盤山村下堡東翁氏二房宗親會,0860520,福建省金門縣金寧鄉盤山村下堡48號,加強宗親關係，發揚固有文化，推展社區建設、社區活動、祭祀敬老、敦親睦族，及促進本宗族人之福祉為宗旨,會員熱捐、接受有關單位及熱心人士捐助、本會財產孳息、政府補助、其他收入,金門縣政府、85.12.4.(85)府民字第22535號函,永久,3445986,1,0940902,,0940908,,,,,,,,,
094法登他000015,2,2,魏玉英,86,0941117,0941117,0941119,6冊21頁,2,18,陳麗玉,社團法人金門縣婦女會,0931027,金門縣金城鎮珠浦西路50巷10弄7號,以結合婦女力量，加強推展婦女社會福利、服務工作並鼓勵婦女同胞重視兩性平權、親職教育、環保、婦女安全、家暴、性侵害等問題，以發揮婦女誠摰溫柔特質，化解社會暴戾之氣，建立幸福美滿家庭及安祥和樂社會為宗旨,會費，委辦、贊助活動費、會員樂捐,金門縣政府、民國35年6月16日,永久,1,1,0941117,,0941128,,,,,,,,,
094法登他000017,1,2,林慶&#37086;,35,0941107,0941107,0941108,4冊11頁,2,3,李開陣,財團法人金門古寧頭增賢書室基金會,0880209,金門縣金寧鄉古寧頭北山143之1號,以促進「增賢書室」永績發展，提昇地區文化水準，並籍以造就英才為宗旨。,基金孳息,福建省金門縣政府、87.12.02.(87)府教字第23707號函,永久,20000,1,0941107,,0941221,李天送,福建省金門縣金城鎮民權路167號/tel:326921(H),,,,,,,
094法登他000018,2,2,魏玉英,26,0941107,0941107,0941108,3冊33頁,2,3,洪成進,社團法人金門縣后豐港洪氏宗親會,0861013,金門縣金城鎮后豐港10號( 洪氏宗祠 ),以倡導敦親睦族、增進宗親情誼、發揚倫理道德、砥礪忠孝節義為宗旨,會員會費、本法人之財產孳息及事業收入、各界捐贈、其他,金門縣政府、86.06.10.(86)府民字第10898號函,永久,120000,1,0941107,,0941221,翁杏仁,金門縣金城鎮民生路26號/TEL:329955,893,,,,,,
094法登他000019,2,2,魏玉英,20,0941108,0941110,0941117,3冊19頁,2,5,董群水,社團法人金門縣董氏宗親會,0860507,金門縣金城鎮古城村大古崗57號( 古崗董氏家廟 ),發揚固有宗族關係與倫理精神、提倡敦親睦族、互助互愛、患難相扶、促進家族團結、增進宗親福利、進而培養民族意識與國家觀念為宗旨,會員會費、公有產業得利收入、會員或海外宗親捐款,金門縣政府、72.01.25.(72)民敦字第0980號,永久,120000,1,0941110,,0941219,,,,,,,,,
094法登他000020,1,2,魏玉英,29,0941115,0941117,0941118,1冊57頁,2,2,李賢慨,社團法人金門縣山西德宗李氏基金會,0830331,金門縣金沙鎮山西61號,本法人宗旨係為推行社區發展及社會文教建設，並發揚社會扶助精神。,,金門縣政府、82.11.1.,永久,1747384,1,0941117,,0941222,,,,,,,,,
094法登他000021,2,2,魏玉英,16,0941110,0941110,0941111,3冊11頁,2,3,陳水通,社團法人金門縣金湖鎮塔后村陳氏宗親會,0860327,金門縣金湖鎮塔后村23號( 陳氏宗祠 ),以發揚固有倫理道德，提倡敦親睦族，互助合作，促進宗族團結，增進宗親福利，進而培養民族意識與愛國愛鄉情操，砥礪忠孝節義氣節為宗旨,公產出租租金、事業費及事業慈息、會員或旅居國內、外族親樂捐,福建省金門縣政府、83.11.16.(83)縣民字第28120號簡便行文表,永久,2000252,1,0941110,,0941221,邱振為,金鬥縣金城鎮珠浦西路18號  tel: 324189,,,,,,,
094法登他000023,2,2,魏玉英,25,0941124,0941209,0941209,3冊31頁,2,10,許庸文,社團法人金門縣許氏宗親會,0861008,金門縣金城鎮珠浦南路28號( 許氏家廟 ),提倡敦親睦族，促進團結，增進宗親福利，以加強宗族關係，發揚固有文化達互助互愛，患難扶助及協助政府推行政令改良民俗為宗旨,會員會費、財產孳息及收益、各界捐獻,金門縣政府、85.05.20.(85)府民字第2460號函,永久,139052704,1,0941209,,0941229,李昱樓,金門縣金城鎮民生路46-1號/tel:322556,893,,,,,,
094法登他000024,2,2,林慶郎,24,0941223,0941227,0941228,1冊47頁,2,4,陳炳仁,社團法人金門縣成功陳氏宗親基金會,0820831,金門縣成功村65之1號(成功陳氏南方祠堂),以促進宗親團結、崇揚祖德、推展公益與慈善事業,金門陳氏宗親會成功分會捐助，基金、營運收益，宗親捐助,金門縣政府、82.7.20.(82)縣民字第14963號,永久,16064280,1,0941227,,0950117,陳國強,金門縣金湖鎮成功93號/333971,891,,董監事任期屆滿改聘,,,,
094法登他000026,2,2,魏玉英,54,0941201,0941205,0941208,5冊7頁,2,7,林水源,社團法人金門縣林氏宗親會,0891011,金門縣金城鎮西海路5號,本會為依人民團體法設立，非以營利為目的之社會團體，以照明倫常，敦睦宗誼，促進宗親團結，增進宗親福利及推展社會公益事業為宗旨,會員捐款、國內外宗親特別捐款、政府機關之補助、本宗祠公共造產收入、基金及其孳息、其他收入,金門縣政府、56.6.1.(56)府勳字第5182號,永久,3000000,1,0941205,,0941219,林庭軒巷,金門縣金城鎮西海路5號/tel:082326651,893,,,,,,
094法登他000027,2,2,魏玉英,77,0941215,0941220,0941221,6冊3頁,1,5,李鍚盛,社團法人金門縣身心障礙福利協進會,0920924,金門縣金湖鎮新市里林森路6-2號,以推動身心障礙福利，促進改善生活福祉為宗旨,會員會費，政府補助，社會善心人士、公益社團及公司行號捐資、贊助會費員捐資,金門縣政府、82.06.08.(八二)縣民字第11517號函,永久,571392,1,0941220,,0950113,,,,,,,,,
094法登社000002,2,1,魏玉英,87,0940120,0940120,0940124,6冊23頁,,,謝長榮,社團法人金門縣庵頂謝氏宗親會,0940120,金門縣烈嶼鄉黃埔村庵頂11號,以敦親睦族、宏揚孝道、加強血緣聯繫、促進宗親團結互助為宗旨,入會費、常年會費、事業費、會員自由樂捐、補助款、宗親之捐助、利息收入、其他
收入,福建省金門縣政府、92.12.25.府社行字第０九二００六六三０六號函,永久,150000,1,0940120,,0940224,謝進興,金門縣烈嶼鄉黃埔村庵頂11號,894,,,,,,
094法登社000003,2,1,魏玉英,88,0940725,0940727,0940728,6冊25頁,,,李增祥,社團法人金門縣李氏宗親會,0940727,金門縣金寧鄉古寧村南山李氏家廟(聯絡處：金門縣金寧鄉北山58號),以昭明倫理，敦睦宗誼，促進宗親團結，增進宗親福利、推展公益、慈善事業為宗旨,會員會費。本法人之財產孳息及事業收入。各界捐贈、其他。,金門縣政府、79.1.8.(78)撫民字第13111號函,永久,10000,1,0940727,,0940803,李國平,金寧鄉湖埔村埔後59號/tel:082325395,892,,,,,,
094法登社000004,2,1,魏玉英,89,0940823,0940824,0940825,6冊27頁,,,張進慶,社團法人金門縣青嶼張氏宗親會,0940824,金沙鎮青嶼張氏宗祠(聯絡地址：金門縣金沙鎮官嶼里青嶼40之1號),以闡揚祖德，敦親睦族，崇敬祖先，弘揚孝道，增進宗親之團結互助合作為宗旨,事業費、會員捐獻、委託收益、基金及其孳息、其他收入。,金門縣政府、94.5.2.府社行字第0940022540號函,永久,80000,1,0940824,,0940920,張進忠,金門縣金沙鎮官嶼里青嶼39號/TEL:082351690,890,,,,,,
094法登社000005,2,1,林慶&#37086;,90,0941107,0941107,0941109,6冊29頁,,,許金錠,社團法人金門縣官裡許氏宗親會,0941107,金門縣金城鎮官裡8號,以加強宗親關係，發揚固有文化，推展村里建設，宗親活動，祭祀敬老，敦親睦族，保有善良風俗，促進本宗族人之福祉為宗旨,入會費、常年會費、事業費、會員捐款、委託收益、基金及其孳息、其他收入,金門縣政府、94.9.21.府社行字第0940050310號函,永久,0,1,0941107,,0941219,許金錠,金門縣金城鎮官裡8之1號/tel:321662,893,,,,,,
094法登社000006,2,1,魏玉英,91,0941122,0941123,0941123,6冊31頁,,,陳佳結,社團法人金門縣金沙鎮斗門東甲陳氏宗親會,0941123,金門縣金沙鎮斗門14之1號(東甲陳氏家廟),以敦睦斗門東甲陳氏宗親，揚祖，增進情誼，促成互助合作，提供服務，推展族親公益與慈善事業為宗旨,入會費新台幣壹仟元。常年會費新台幣壹佰元。公有產業得利&#21454;入。會員捐款。其他收入。,金門縣政府、94.6.8.府社行字第0940029166號函,永久,500000,1,0941123,,0941219,許淑慧,金門縣金城鎮民生路52號/tel:082-322281,893,,,,,,
094法登社000007,2,1,魏玉英,92,0941216,0941220,0941220,6冊33頁,,,黃宣良,社團法人金門縣前水頭黃氏世懋堂宗親會,0941220,金門縣金城鎮前水頭137號,以加強宗族關係，發揚固有文化、推展村里建設、宗親活動、祭祀敬老、敦親睦鄰、維護善良風俗、增進本宗族人之團結互助合作為宗旨,入會費、常年會費、事業費、會員捐款、委託收益、基金及其孳息、其收收入。,金門縣政府、94.11.15.府社行字第0940060826號函,永久,852917,1,0941220,,0941226,黃水林,金門縣金城鎮民族路143號/TEL:325556,893,,,,,,
094法登社000008,2,1,魏玉英,93,0941220,0941220,0941221,6冊35頁,,,鄭成達,社團法人金門縣溪峰鄭氏宗親會,0941220,金門縣金湖鎮溪湖里溪邊村44號,以「尊祖敬宗、敦睦宗親、促進團結、共謀宗親福祉、改善社會風氣」為宗旨,入會費，常年會費，各界及宗親、會員志願捐款，其他收入,金門縣政府、94.6.16.府社行字第0940031681號函,永久,420000,1,0941220,,0941228,鄭錦章,金門縣金湖鎮西浦3號  tel: 331988,891,,,,,,
095法登他000001,1,2,林慶郎,34,0950116,0950120,0950120,4冊9頁,2,5,顏章團,財團法人金門縣顏氏宗親會,0880107,金門縣金城鎮賢庵村賢厝45號,復興中華文化，延續傳統精神，促進宗親團結，勵行敦親睦族為宗旨,會員費、會員進主、自動捐獻、公有產業所得、向宗親勸募,金門縣政府、57.07.02.(83)府踐字第5179號令副本,永久,495486,1,0950120,,0950214,顏炳洳,金門縣金城鎮賢聚49號/0937392625,893,,,,,,
095法登他000002,1,2,鄭銘仁,1,0950227,0950227,0950227,1冊1頁,2,4,汪王屏,財團法人山外基督教會,0631130,金門縣金湖鎮新市里林森路37號,依據新舊約聖經真理及遵照中華民國憲法成立，主要傳揚救主耶穌基督的福音，引領世人得救歸主，走向永生之路,基督教信徒個人自由奉獻,金門縣政府74.10.4.(74)撫民字第10990號,永久,395897,1,0950227,,0950407,汪王屏,福建省金門縣金城鎮珠浦西路28巷2弄5號2樓,,,,,,,
095法登他000003,2,2,林慶郎,36,0950309,0950502,0950524,2冊13頁,2,8,許績銘,社團法人金門縣退除役軍人協會,0840114,金門縣金城鎮民生路52號,一、促進退除役軍人團結情誼。二、爭取退除役軍人合法權益與福祉。三、維護國家社會安定和利益。,入會費、常年會費，捐助，基金及孳息收入，政府補助款收入，其他收入,金門縣政府、83.10.07.(83)縣民字第26610號函,永久,7809156,1,0950502,,0950623,黃平山,金門縣金城鎮民生路52號/TEL:322281,893,,,,,,
095法登他000006,2,2,林慶郎,78,0950510,0950510,0950517,6冊5頁,2,3,楊榮時,社團法人金門縣康復之友協會,0921009,福建省金門縣金湖鎮新市里復興路2號,以協助精神疾病患者獲得完善醫療與復健，增強社會大眾對精神疾病病的關懷與接納、為其爭取應有之權利與福利、促進心理健康為宗旨,入會費、常年會費、贊助費、事業費、會員捐款、委託收益、基金及其孳息、其他收入,福建省金門縣政府、90.06.06.(90)府社字第9020656號函,永久,445256,1,0950510,,0950628,王仙瑜,金門縣金湖鎮武德新莊自強路13號,891,,,,,,
095法登他000007,2,2,林慶郎,26,0950529,0950628,0950706,1冊51頁,2,5,洪志成,社團法人金門縣烈嶼鄉青岐洪氏家廟慈善會,0821206,金門縣烈嶼鄉青岐村96之1號,為管理青岐洪氏家廟之完整，協辦家廟祭典、敦睦鄉親情誼，發揮互助合作之精神，進而改良民俗，辦理宗親急難扶助及社會公益事業為目的,會員捐款，國內外宗親特別捐助、洪氏家族公共造產收入,金門縣政府、82.08.24.(82)縣民字第19169號,永久,2350000,1,0950628,,0950719,翁杏仁,金門縣金城鎮民生路26號/TEL:329955,893,,,,,,
095法登他000008,2,2,林慶郎,36,0950626,0950719,0950719,4冊13頁,2,3,黃勝國,社團法人金門縣前水頭黃氏世澤堂宗親會,0880305,金門縣金城鎮前水頭88號(黃氏世澤堂祠內),以倡導敦親睦族、增進宗親情誼、發揚倫理道德、砥礪忠孝節義為宗旨,會員會費、本法人之財產孳息、各界捐贈、其他,金門縣政府、83.10.07.(83)縣民字第26610號函,永久,310932,1,0950719,,0950808,黃盈端,金門縣金城鎮民權路145號/tel:325427,893,,,,,,
095法登他000009,1,2,林慶郎,10,0950626,0950627,0950627,1冊19頁,2,6,歐陽彥森,財團法人金門縣歐陽氏基金會,0800528,金門縣金城鎮歐厝40號(歐陽宗祠),為便利及強化財產管理，創辦各項社會福利慈善事業為宗旨,歐陽氏宗親會及歐陽水朕捐贈,金門縣政府、80.03.09.(80)縣民字第2466號,永久,21971670,1,0950627,,0950713,歐陽彥森,金門縣金城鎮環島北路34號3樓/320267/371631,893,,,,,,
095法登他000010,2,2,林慶郎,25,0950802,0950803,0950804,1冊49頁,2,5,翁明志,社團法人金門縣翁氏宗親會,0820907,金門縣金寧鄉盤山村翁氏家廟,為加強宗親關係、發揚固有文化、提倡敦親睦族、達到互助互愛、患難扶助、促進族人聯誼團結及宗親福祉，培養民族意識與國家觀敜為宗旨,會員費、產物所得、志願捐款,金門縣政府、82.6.4.(82)縣民字第1066號函,永久,271384,1,0950803,,0950814,翁文獻,金門縣金寧寧鄉盤山村下堡東48號,,,,,,,
095法登他000011,2,2,林慶郎,40,0951109,0951121,0951122,4冊21頁,2,4,李錫榮,社團法人金門縣古寧頭林厝李氏宗親會,0890129,金門縣金寧鄉古寧頭林厝李氏宗親會,以崇揚祖德、昭明倫理、促進宗族團結、增進宗族福利、並推動社會公益慈善事業為宗旨,會員(入會及常年)會費、財產孳息及事業收入、各界捐贈、其他收入,金門縣政府、86.05.13.(86)府民字第08859號函,永久,310000,1,0951121,,0951127,李再生,金門縣金寧鄉古寧村林厝57號/tel:328329598,892,,,,,,
095法登他000012,1,2,林慶郎,69,0951109,0951110,0951110,5冊37頁,2,18,林柏榕,財團法人台灣兒童暨家庭扶助基金會,0910514,台北市信義區忠孝東路5段482號4樓,以辦理兒童、青少年、身心障礙者及家庭福利為宗旨,由美國維吉尼亞州基督教兒童福利基金會捐助,台灣省政府社會處、43.12.10.台省社字第００六號函福建省金門縣政府90.5.23.(90)府社字第9018613號函,永久,1896369114,1,0951110,,0951205,,,,,,,,,
095法登社000001,2,1,魏玉英,94,0950111,0950116,0950116,6冊37頁,,,陳坤爵,社團法人金門縣金沙鎮陽翟陳氏宗親會,0950116,金門縣金沙鎮光前里陽翟2號,以發揚固有倫理道德、提倡敦親睦族、互助合作、促進宗族團結、增進宗親福利，進而培養民族意識與愛國愛鄉情操，砥礪忠孝節義氣節為宗旨,入會費。常年會費。事業費。會員捐款。委託收益。基金及其孳息。其他收入。,金門縣政府、94.4.25.府社行字第0940021318號函,永久,409600,1,0950116,,0950227,陳瑋欣,金門縣金沙鎮陽翟18號,890,,,,,,
095法登社000002,2,1,林慶郎,95,0950124,0950125,0950125,6冊39頁,,,莊西進,社團法人金門縣野鳥學會,0950125,金門縣金寧鄉盤山村前厝20號,以促進地區國民對野生鳥類的觀賞、研究與保育為目的，從而培養國民高雅的情操與保護自然環境之觀念，並參加國內外相關組織活動，以共同維護全世界野鳥生態為宗旨,會費。基金孳息。自由捐款。補助費。事業費。委託受益費。其他收入。,金門縣政府、81.4.15.(81)縣民字第4375號,永久,865606,1,0950125,,0950207,李明治,金門縣金城鎮莒光路59號/325162,893,,,,,,
095法登社000003,2,1,林慶郎,96,0950302,0950302,0950302,6冊41頁,,,蔡承金,社團法人金門縣前水頭蔡氏君保公裔孫孝思會,0950302,金門縣前水頭57─5號(蔡氏宗祠),以緬懷先人德澤、尊祖敬宗、敦親睦鄰，兼及共有財產之管理，並獎掖後代子孫，參與社會公益為宗旨。,祖產中公店出租。會員捐款。基金及其孳息。其他收入。,金門縣政府、94.2.16.府社行字第0940008063號函,永久,0,1,0950302,,0951220,蔡祖求,金門縣金城鎮民權路70巷3弄17號,893,,,,,,
095法登社000005,2,1,魏玉英,99,0950823,0950824,0950825,6冊47頁,,,王志賢,社團法人金門縣照顧服務員協會,0950824,金門縣金湖鎮下莊中興路41號,以照顧服務長、短期臥床及無生活自理能力之疾病患者為主，並協助其獲得完善醫療與復健及爭取應有之權利為宗旨,入會費、常年會費、贊助費、事業費、會員捐款、委託收益、基金孳息、其收入,金門縣政府、95.03.20.府社行字第0950016195號函,永久,15000,1,0950824,,0950829,,,,,,,,,
095法登社000006,2,1,林慶郎,100,0951110,0951120,0951121,6冊49頁,,,黃水英,社團法人金門縣黃氏宗親會,0951120,金門縣金沙鎮五福街23號,以敦睦黃氏宗親，崇揚祖德，增進情誼，促成互助合作，提供服務，推展族親公益與慈善事業為宗旨,入會費、常年會費、公有產業利得收入、會員捐款、其他收入,金門縣政府、(60)造民字5807號,永久,1035509,1,0951120,,0951127,許淑慧,金門縣金城鎮民生路52號/tel:082322281,893,,,,,,
095法登社000007,2,1,林慶郎,101,0951115,0951121,0951122,6冊51頁,,,陳篤龍,社團法人金門縣金沙鎮陽翟社區發展協會,0951121,金門縣金沙鎮陽翟10號,以促進社區發展，增進居民福利，建設安和融洽，團結互助之現代化社會為宗旨。,入會費、常年會費、社區生產收益、政府機關之補助、捐助收入、社區辦理福利服務活動之收入、基金及其孳息、其他收入。,94.07.05.府社行字第0940035640號函,永久,86208,1,0951122,,0951225,陳瑋欣,金門縣金沙鎮光前里2鄰陽翟18號,890,,,,,,
095法登財000001,1,1,林慶郎,97,0950615,0950622,0950622,6冊43頁,,,陳國勛,財團法人金門大佛園區開發基金會,0950622,金門縣金城鎮民族路261號,本於發揮宗教仁愛之精神，以興辦社會教化、公益慈善事業及促進地區宗教事業之發展為宗旨,陳國勛等人捐助(如章程所附名冊),金門縣政府、95.6.12.府民治字第0950028097號函,永久,9500000,1,0950622,0970801,0950727,陳淑珍,金門縣金城鎮民生路60號/tel:325640-1,893,,,,,,
096法登他000003,2,2,林慶郎,3,0960105,0960129,0960129,2冊25頁,1,4,林登注,社團法人金門縣烈嶼鄉東林林氏宗親會,0841116,金門縣烈嶼鄉東林80號,聯絡宗親情誼、管理祖遺財產、辦理宗親急難救助及社會公益事業為目的。,會員、宗親捐獻，宗祠公共造產收入,金門縣政府84.5.26.府民字第13687號,永久,42557250,1,0960129,,0960209,陳美美,金門縣金城鎮民生路45巷6弄2之1號/tel:311888,893,,,,,,
096法登他000004,1,2,林慶郎,5,0960123,0960124,0960124,1冊10頁,2,5,林玲玉,財團法人福建更生保護會,0781110,金門縣金寧鄉仁愛新村5號,保護出獄人，使其自立更生，適於社會生活，預防再犯，以維社會安寧為目的,林德甫、楊水應、張邦育、蔡輝林各捐助新台幣25000，法務部補助3000000,法務部、78.09.18.(78)保字第16202號函,無限期,3100000,1,0960124,,0960207,王寶爾,金門縣金寧鄉仁愛新村5號/tel:321687,892,,董監事任期屆滿改聘及印鑑、法人代表,,,,
096法登他000005,2,2,林慶郎,12,0960126,0960130,0960130,1冊23頁,2,3,吳福全,社團法人金門縣烈嶼鄉上庫村天后宮慈善會,0801102,金門縣烈嶼鄉上岐村上庫二十五之四號,為便利管理上庫村天后宮及陵水湖產業之完整，協辦廟會祭典、敦睦鄉親情誼，發揮互助合作之精神，進而改良民俗，辦理鄉親急難扶助及公益事業為目的,會員會款，國內外鄉親特別捐助，陵水胡公共造產收入,金門縣政府、79.10.08.(79)縣民字第10690號,永久,804171,1,0960130,,0960206,吳福全,金門縣烈嶼鄉上庫村28之1號/tel:082362375/0928390735,894,,理監事任期屆滿改選及印鑑、法人代表,,,,
096法登他000006,1,2,林慶郎,34,0960201,0960212,0960212,2冊9頁,2,5,李榮章,財團法人金門縣東西山前李氏基金會,0830914,金門縣金沙鎮三山里西山前22號(李氏家廟),為推行社區發展及社會文化建設，並發揚社會扶助精神,由金沙鎮三山里東西山前李氏宗親共同捐助動產新台幣貳拾萬元整,金門縣政府、83.6.27.(83)縣民字第14847號,永久,200000,1,0960212,0960330,0960323,李榮章,金門縣金湖鎮正義里夏興55呺,893,,董監事任期屆滿改聘及印鑑、法人章程、法人代表,,,,
096法登他000007,2,2,林慶郎,57,0960212,0960213,0960213,5冊13頁,2,3,蕭永水,社團法人金門縣蕭氏宗親會,0900205,金門縣金沙鎮東蕭8號( 東蕭蕭氏家廟 ),以發揚固有鄉親關係與倫理精神，提倡敦親睦鄰，互助互愛、患難相扶，促進鄉親團結，增進鄉親福利，進而培養民族意識與國家觀念為宗旨,入會費、公有產業得利之收入、捐款,福建省金門縣政府、88.11.02.(88)府民字第88044493號函,永久,12080,1,0960213,,0960226,肅永奇,金門縣金寧鄉下埔下310號/tel:082354349,892,,理監事任期屆滿改選及印鑑、法人代表,,,,
096法登他000008,2,2,周美玲,55,0960312,0960323,0960323,5冊9頁,2,3,林江河,社團法人金門縣烈嶼鄉雙口林氏宗親會,0891220,金門縣烈嶼鄉西口村雙口6號,以聯絡宗親情誼、管理祖遺財產、辦理宗親急難救助及社會公益事業為宗旨,會員(常年)會費、國內外宗親捐款、宗祠公共造產收入、基金及其孳息、其他收入,福建省金門縣政府、89.07.21.(89)府社字第8931220號函,永久,600000,1,0960323,,0960412,林媽川,福建省金門縣烈嶼鄉西口村雙口14號/082362272,,,理監事任期屆滿改選及印鑑、法人代表,,,,
096法登他000009,2,2,周美玲,76,0960502,0960508,0960508,6冊1頁,2,3,楊財祥,社團法人金門縣身心障礙者家長協會,0920602,福建省金門縣金湖鎮林森路6號,以加強身心學習障礙者及家長之連繫，增進彼此之情誼,入會費、常年會費、政府補助、會員及各界捐款、基金及其孳息、其他收益,福建省金門縣政府、90.03.06.(90)府社字第9008638號函,永久,419655,1,0960508,,0960521,,,,,理監事任期屆滿改選及印鑑、法人代表,,,,
096法登他000010,1,2,周美玲,14,0960503,0960507,0960508,1冊27頁,2,6,黃仁德,財團法人金門縣汶浦黃氏宗親基金會,0810424,金門縣金沙鎮汶沙里后浦頭41號,為便利及強化財產管理，創辦社會各項福利慈善事業為宗旨,由金門縣汶浦黃氏宗親會暨汶浦宮廟管理委員會捐贈,金門縣政府、81.02.26.(81)縣民字第2256號函,永久,4250120,1,0960507,,0960517,黃仁德,金門縣金沙鎮后浦頭102號/082351321,890,,董事任期屆滿改聘及印鑑、法人代表,,,,
096法登他000011,2,2,周美玲,53,0960525,0960529,0960530,5冊5頁,2,7,洪允典,社團法人金門縣六桂宗親會,0891005,金門縣金城鎮莒光路166號3樓(六桂堂內),以加強宗親關係，發揚固有文化，推展社區建設、社區活動、祭祀敬老、敦親睦族及促進本宗族人之福祉為宗旨,會員熱捐、接受有關單位及熱心人士捐助、本會財產孳息，政府補助，其他收入,金門縣政府、60.3.6.(60)府民字第00600號函,永久,5210800,1,0960529,,0960606,翁文獻,金門縣金寧鄉下堡東48號/082311449,892,,理監事屆滿改選及印鑑、法人代表,,,,
096法登他000012,2,2,周美玲,49,0960604,0960604,0960605,4冊39頁,2,3,許洞龍,社團法人金門縣后湖會元許氏宗親會,0890803,金門縣后湖村87號(會元紀念館),以發揚固有宗族關係與倫理精神，提倡敦親睦族，互助互愛、患難相扶，促進家族團結、增進家族福利，進而培養民族意識與國家觀念為宗旨,人會費、公有產業得利之收入、捐款,福建省金門縣政府、88.4.29.(88)府民字第88017294號函,永久,30000,1,0960604,,0960629,許洞龍,金門縣金寧鄉榜林村后湖92號/082329158,892,,理監事屆滿改聘及印鑑，法人代表,,,,
096法登他000013,1,2,周美玲,64,0960607,0960612,0960612,5冊27頁,2,3,施美珠,財團法人晨光社會福利基金會,0900627,金門縣金沙鎮埔邊2號,以弘揚仁愛之精神、推動各項身心障礙福利事業為宗旨,由施美珠捐助新台幣壹仟萬元,福建省金門縣政府、90.05.24.(90)府社字第9019268號函,永久,10000000,1,0960612,,0960615,施美珠,金門縣金沙鎮何斗里15鄰環島北路3段485之6號/082352468,890,,董事屆滿改聘及印鑑，法人代表,,,,
096法登他000015,2,2,周美玲,3,0960806,0960806,0960808,2冊2頁,2,10,李成義,社團法人福建省金門縣立金湖國民中小學勵學基金董事會,0680331,金門縣立金湖國民中小學,支援金湖國民中小學各項活動，並充實各項設備，設置學生清寒獎助學金、學生(四育進步)獎學金,由金湖國民中小學學生家長及熱心社會人士捐助,金門縣政府、67.12.04.(67)坊文字第12710號函,永久,334109,1,0960806,,0960828,,,893,,,,,,
096法登他000016,2,2,周美玲,47,0960815,0960816,0960817,4冊35頁,2,2,許永順,社團法人金門縣許氏南洲公裔孫宗親會,0890613,金門縣金城鎮南門里民族路180巷13弄5號,以衍朕本支、報本思源、促進宗親團結、增進宗親福利、推展社會公益、慈善事業為宗旨,會員會費、本法人之財產孳息及事業收入、各界捐贈,福建省金門縣政府、88.5.4.(88)府民字第88017292號函,永久,170000,1,0960816,,0960827,許燕輝,金門縣金城鎮民族路180巷6弄8號/082323370,893,,理監事屆滿改選及印鑑、法人代表。,,,,
096法登他000017,1,2,周美玲,31,0960815,0960816,0960817,2冊3頁,2,4,王鴻章,財團法人金門縣東沙村王氏宗親基金會,0830608,福建省金門縣金城鎮東沙里28號(王氏家廟內),為奉祀東沙王氏家廟歷代祖先暨禮拜廣濟廟諸神靈作醮，以崇揚祖德，敦親睦族，安家庇護黎民並推展公益與慈善事業為宗旨,由金門王氏宗親會東沙支會公產管理人捐助，並長期接受各界捐助,金門縣政府、83.6.27.(83)縣民字第5154號,永久,1500000,1,0960816,,0960907,王鴻章,金門縣金城鎮珠浦西路90巷11號/082325933,893,,董監事屆滿改聘及印鑑，法人代表,,,,
096法登他000018,2,2,周美玲,74,0960820,0960821,0960822,5冊49頁,2,2,王水彰,社團法人金門縣金門中學初中第十五屆高中第十二屆同學會,0911204,金門縣金城鎮民權路171號,以聯絡同學情誼，促進互助合作，凝聚同學力量，相互關懷照顧，協助推展政令，協辦公益慈善事業，以促進社會祥和為宗旨,會員入會費及年會費，會員及旅居國內外之同學捐款，基金孳息，其他收入,福建省金門縣政府、91.05.01.(91)府社字第9117228號函,永久,500000,1,0960821,,0960828,陳文火,金門縣金沙鎮沙美榮光新村60號/082351037,890,,,,,,
