登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因 
095法登他000003,2,2,呂仲陸,46,0950418,0950424,0950425,2冊33頁,1,0,理事長,社團法人澎湖縣照顧服務協會,0921211,澎湖縣馬公市介壽路七之一號,本會為依法設立，非以營利為目的之社會福利團體，以落實政府社會福利政策，促進照顧服務品質，增進民眾福利為宗旨。,會費收入、捐助收入、計畫執行收入。,澎湖縣政府92年11月27日府社行字第0920069340號函。,永久,1411379,1,0950420,0980316,,,,,,,,,,
095法登他000005,1,2,呂仲陸,15,0950721,0950726,0950728,2冊2頁,2,3,高瑞鵬,財團法人澎湖縣慈善服務基金會,0760205,澎湖縣馬公市治平路28之1號,協助政府推行社會福利政策，辦理急難救助慈善服務事業。,澎湖縣民眾服務社、東南水泥股份有限公司、長榮集團並接受團體及個人之捐助。,澎湖縣政府七十五年十月六日澎府民社字第四０六二六號函。,無限期,25000000,1,0950724,0980316,,,,,,,,,,
095法登他000006,1,2,呂仲陸,10,0950726,0950726,0950728,1冊19頁,1,,董事長,財團法人澎湖縣馬公市薓裡里林燕力行獎學基金會,0710716,澎湖縣馬公市薓裡里社區活動中心圖書室,獎助本里（薓裡里）努力向學之優秀學生。,策動地方人士捐獻籌集。,澎湖縣政府71年6月9日澎府教國字第15848號函。,常年,1678000,1,0950728,0980316,,,,,,,,,,
095法登他000007,1,2,呂仲陸,7,0950726,0950727,0950728,1冊11頁,1,3,林吉男,財團法人天主教澎湖教區,0660423,澎湖縣馬公市光復路48號,辦理宗教、慈善、教育、社會福利等事業。,自由捐助。,澎湖縣政府 66年2月9日（66）澎府民行字第02979號函。,無限期,13804462,1,0950728,0980316,,,,,,聲請法人財產總額變更為新台幣壹仟參佰捌拾萬肆仟肆佰陸拾貳元整,,,,
095法登他000009,1,2,呂仲陸,44,0950925,0950926,0950926,2冊31頁,1,0,董事長,財團法人臺灣兒童暨家庭扶助基金會澎湖分事務所,0910417,台北市信義區忠孝東路五段四八二號四樓,以辦理兒童、青少年、身心障礙者及家庭福利為宗旨。,由美國維吉尼亞州基督教兒童福利會捐助。,臺灣省政府社會處43年12月10日以台省社字第００六號函同意設立。澎湖縣政府72年11月9日澎府民社字第39692號函。,永久。,2360545771,1,0950926,0980316,0951003,,,,,,,,,
096法登他000003,1,2,呂仲陸,30,0960426,0960427,0960430,2冊17頁,2,4,陳應中,財團法人中華基督教澎湖浸信會,0810326,澎湖縣馬公市光復路257號,宣揚基督教教義，發揚宗教仁愛精神，舉辦社會公益或慈善事業。,本教會會友自由奉獻，並接受國內外捐助。,澎湖縣政府九十六年三月三十日府民禮字第０九六００一五八二二號,永久,1559553,1,0960427,0980316,,,,,,捐助暨組統織章程變更：原第七條條文變更為：本財團董事各額為五人，由董事會議聘任之。
　原第十一條條文變更為：董事長或董事如有違反對基督之基本信仰和
　　真理之確認及其他不法情事得經董事會全體董事三分之二以上之決議
　　提請、罷免，並另聘董事遞補之。                              
財產總額變更為新台幣壹仟伍佰貳拾柒萬零肆佰玖拾柒元。          
第三屆董事姓名住所如下：                                      
　　　　　　　　　　　　　　　　　　　　　　　　　　　　,,,,
096法登他000004,1,2,呂仲陸,25,0960503,0960503,0960516,2冊12頁,1,0,董事長,財團法人澎湖縣體育發展基金會,0850416,澎湖縣馬公市案山里大賢街160號2樓,以發展澎湖體育活動，普及體育活動，培養體育人才為宗旨。,先由縣政府捐贈嗣後繼續籌集。,澎湖縣政府 85年4月2日85澎府教社字第15056號函,永久性,7040000,1,0960507,0980316,0960516,,,,,,,,,
096法登他000005,2,2,呂仲陸,50,0960719,0960720,0960724,2冊37頁,1,,歐中慨,社團法人澎湖康復之友協會,0940726,澎湖縣馬公市同和路33號,協助精神病患獲得完善之醫療與復健，為其爭取應有之權利與福利。,會員會費及捐款。,澎湖縣政府93年12月27日府社行字第0930071856號函。,永久。,285769,1,0960720,0980316,0960801,,,,,,,,,
096法登他000006,1,2,呂仲陸,52,0961130,0961130,0961130,2冊39頁,1,,林亨華,財團法人林重威基金會,0960823,澎湖縣馬公市重光里113之4號,本會以運用社會資源，結合民間力量，舉辦教育事務事業為宗旨。依有關法令規定辦理下列業務：一、澎湖地區教育人才培育之獎助。二、澎湖地區充實教育設施之贊助。三、澎湖地區教育、慈善、公益活動之贊助。,以林重威醫師家屬捐贈新台幣二百萬元為創立基金會、及基金孳息、民間捐款、其他收入。,澎湖縣政府96年8月20日府教社字第0960803060號函同意設立。,永久,2000000,1,0961130,0980316,0961203,,,,,,,,,
096法登社000001,2,1,呂仲陸,53,0961120,0961122,0961128,2冊40頁,,,呂文隆,社團法人澎湖縣七美鄉南清協會,0961122,澎湖縣七美鄉平和村10鄰9之1號,以宏揚道德倫理、淨化人心之提倡社會公益，服務鄉親促進福利社區化，照護人民，推展社會福利政策為服務宗旨。,社員繳納會費及其他贊助本會之捐款。,澎湖縣政府96年6月1日府社行字第0960026968號函。,永久。,10000,1,0961123,0980316,0961203,,,,,,,,,
096法登財000001,1,1,呂仲陸,52,0960823,0960823,0960823,2冊39頁,,,林亨華,財團法人林重威基金會,0960823,澎湖縣馬公市重光里113之4號,本會以運用社會資源，結合民間力量，舉辦教育事務事業為宗旨。依有關法令規定辦理下列業務：一、澎湖地區教育人才培育之獎助。二、澎湖地區充實教育設施之贊助。三、澎湖地區教育、慈善、公益活動之贊助。,以林重威醫師家屬捐贈新台幣二百萬元為創立基金會、及基金孳息、民間捐款、其他收入。,澎湖縣政府96年8月20日府教社字第0960803060號函同意設立。,永久,2000000,1,0960823,0980316,0960827,,,,,,,,,
097法登他000001,1,2,呂仲陸,19,0970115,0970116,0970122,2冊6頁,1,,蘇士基,財團法人澎湖馬公城隍廟,0800927,澎湖縣馬公市重慶里光明路20號（城隍廟）,為協助政府推行政令，宣揚教義發展宗教事業，並舉辦慈善事業，福利社會。,自由樂捐,澎湖縣政府80年9月9日80澎府民禮字第42273號,永久存立,25327588,1,0970116,0980316,0970121,,,880,,,,,,
097法登他000004,2,2,呂仲陸,38,0970422,0970423,0970425,2冊25頁,1,0,黃財福,社團法人澎湖視障者協進會,0900514,澎湖縣馬公市三民路42號,非以營利，為盲胞爭取福利，以互助為宗旨。,政府補助，民間募款。,澎湖縣政府85年3月4日（85）澎府社行字第2439號,永久,500000,1,0970423,0980316,0970430,,,,,,,,,
097法登他000005,1,2,呂仲陸,19,0970424,0970424,0970429,2冊6頁,1,,蘇士基,財團法人澎湖馬公城隍廟,0800927,澎湖縣馬公市重慶里光明路20號（城隍廟）,為協助政府推行政令，宣揚教義發展宗教事業，並舉辦慈善事業，福利社會。,自由樂捐,澎湖縣政府80年9月9日80澎府民禮字第42273號,永久存立,25327588,1,0970425,0980316,0970429,,,880,,修改捐助暨組織章程第六條第二十七條內容。,,,,
097法登他000006,1,2,呂仲陸,16,0970428,0970428,0970502,2冊3頁,1,3,董事長,財團法人澎湖縣文化基金會,0770629,澎湖縣馬公市中華路230號縣文化局內,以協助政府推動本縣基層文化活動，獎勵本縣文化學術刊物之出版發行，辦理其他與社會教育有關之事項為目的。,發動民間熱心人士捐助及政府編列預算補助。,77年6月13日澎湖縣政府（77）澎府教社字第24124號函。,永久。,98242540,1,0970428,0980316,0970501,,,,,財產總額變更為新台幣玖仟捌佰貳拾肆萬貳仟伍佰肆拾元。,,,,
097法登他000007,1,2,呂仲陸,19,0970618,0970618,0970623,2冊6頁,1,,楊哲夫,財團法人澎湖馬公城隍廟,0800927,澎湖縣馬公市重慶里光明路20號（城隍廟）,為協助政府推行政令，宣揚教義發展宗教事業，並舉辦慈善事業，福利社會。,自由樂捐,澎湖縣政府80年9月9日80澎府民禮字第42273號,永久存立,25327588,1,0970619,0980316,,,,880,,修改捐助暨組織章程第六條第二十七條內容。,,,,
097法登他000008,2,2,呂仲陸,31,0970725,0970728,0970731,2冊18頁,1,0,洪麗嬋,社團法人澎湖縣盲人福利協進會,0870723,澎湖縣馬公市中華路四十三巷三號,研究本縣盲人福利問題並發動社會力量發展盲人福利事業。,由會員捐獻及經會員大會議決之年度計畫，呈主管機關核准勸募之。,澎湖縣政府八十七年五月十三日(八七)澎府社行字第二七七四八號函。,永久,722352,1,0970731,0980316,0970805,,,,,,,,,
097法登他000009,1,2,呂仲陸,27,0971017,0971017,0971020,2冊14頁,1,0,董事長,財團法人澎湖社區廣播事業基金會,0860121,澎湖縣馬公市水源路2之1號6樓之2,一、經營無線電調頻廣播事業並促銷相關業務。                          二、各種廣播節目之企劃、制作與播放。                                三、各種廣播節目廣告之經營。                                        四、公共公益服務及社區緊急播報事項。,董、監事及捐助人共同捐助。,行政院新聞局85年12月2日起廣二字第16733號函。,永久性,5000000,1,0971017,0980316,0971024,,,,,,,,,
097法登財000001,1,1,呂仲陸,54,0971210,0971210,0971211,2冊41頁,,,林功森,財團法人澎湖縣大關口觀音寺社會福利慈善事業基金會,0971210,澎湖縣馬公市西文里7鄰西文澳92號之6,一、社會福利慈善事業。二、興設宗教信仰中心。,捐助,澎湖縣政府97年12月8日府社福字第0970060031號函許可設立。,永久,10000000,1,0971210,0980316,,,,,,,,,,
098法登他000001,1,2,呂仲陸,15,0980113,0980113,0980117,2冊2頁,2,5,高瑞鵬,財團法人澎湖縣慈善服務基金會,0760205,澎湖縣馬公市治平路28之1號,協助政府推行社會福利政策，辦理急難救助慈善服務事業。,澎湖縣民眾服務社、東南水泥股份有限公司、長榮集團並接受團體及個人之捐助。,澎湖縣政府75年10月6日澎府民社字第40626號函。,無限期,25000000,1,0980115,0990713,0980119,,,,,,,,,
098法登他000002,1,2,呂仲陸,34,0980117,0980119,0980221,2冊21頁,2,2,陳美菊,財團法人澎湖妙雲文教基金會,0881203,澎湖縣馬公市水源路二之一號十二樓,本會以舉辦各種成人教育及各階層讀書會為主，嚮導人心正思，以期自我成長，糾正社會暴戾之氣。,由張素貞女士捐助。,澎湖縣政府八十八年十一月十八日八八澎府教社字第六五八三八號函。,永久。,2000000,1,0980119,0990713,0980121,,,,,,,,,
098法登他000003,1,2,呂仲陸,43,0980304,0980305,0980306,2冊30頁,1,3,董事長,財團法人辛氏宗祠,0910306,澎湖縣湖西鄉湖西村一０號,秉承歷代祖先忠孝傳家、敦睦宗親、廣佈家聲、興辦公益慈善及社會教化事業。,捐助。,澎湖縣政府九十一年二月二十五日府民禮字第09100089730號。,永久。,1006680,1,0980304,0990713,0980309,,,,,,,,,
098法登他000005,2,2,呂仲陸,46,0980521,0980521,0980525,2冊33頁,1,3,陳雙全,社團法人澎湖縣照顧服務協會,0921211,澎湖縣馬公市介壽路七之一號,本會為依法設立，非以營利為目的之社會福利團體，以落實政府社會福利政策，促進照顧服務品質，增進民眾福利為宗旨。,會費收入、捐助收入、計畫執行收入。,澎湖縣政府92年11月27日府社行字第0920069340號函。,永久,4730075,1,0980521,0990713,,,,,,,,,,
098法登他000006,1,2,呂仲陸,29,0980603,0980603,0980606,2冊16頁,1,4,張端美,財團法人林進丁先生文教基金會,0861002,澎湖縣馬公市西文里惠民新村二十之一號,以關懷澎湖鄉土文代為出發點，秉人文主義精神及社區意識觀念，牽動家庭社會，教育文化，生態環境的關係，發展全方位的改造工作為宗旨。,基金由喬昶營造有限公司負責人張端美捐贈,澎湖縣政府中華民國八十六年九月卅日八六澎府教社字第六０五七一號,永久,2000000,1,0980603,0990713,0980608,,,,,,,,,
098法登他000008,1,2,呂仲陸,44,0980821,0980821,0980825,2冊31頁,2,19,林柏榕,財團法人臺灣兒童暨家庭扶助基金會澎湖分事務所,0910417,台北市信義區忠孝東路五段四八二號四樓,以辦理兒童、青少年、身心障礙者及家庭福利為宗旨。,由美國維吉尼亞州基督教兒童福利會捐助。,臺灣省政府社會處43年12月10日以台省社字第００六號函同意設立。澎湖縣政府72年11月9日澎府民社字第39692號函。,永久。,3179027320,1,0980821,0990713,0980826,,,,,,,,,
098法登社000001,2,1,呂仲陸,56,0981125,0981125,0981127,2冊43頁,,,黃光對,社團法人澎湖縣西嶼鄉黃氏宗親會,0981125,澎湖縣西嶼鄉池西村166號,連絡宗親感情，增進會員宗親情誼，祭祀祖先。,會員會費及捐款,澎湖縣政府   98年11月1日府社行字第0980060858號函。,永久,0,1,0981126,,0981211,,,,,,,,,
098法登財000001,1,1,呂仲陸,55,0980925,0981012,0981013,2冊42頁,,,辛遊宮,財團法人辛氏祭祀公業管理委員會,0981012,澎湖縣湖西鄉湖西村10號,秉承歷代祖先，遺留之祖產管理與運用，興辦公益慈善及社會教化事業。,辛氏祖先參佰餘年前，自金門來到澎湖湖西置產之土地。,澎湖縣政府中華民國九十八年九月十七日府民禮字第0980500459號函。,永久,13389620,1,0981012,,0981027,,,,,,,,,
098法登財000002,1,1,呂仲陸,57,0981215,0981216,0981217,2冊44頁,,,林亨華,財團法人國立馬公高級中學教育事務基金會,0981216,澎湖縣馬公市中華路369號,本會以運用社會資源，結合民間力量，舉辦教育事務為宗旨，依有關法令辦理下列業務：（一）學生獎助金之設置。（二）學生及教職員員工（含退休人員）之急難救助與照顧。（三）充實圖書、行政、教學相關設施及設備。（四）校友、家長及捐款人士之聯繫服務。（五）捐款人指定之項目。（六）其他有關教育、公益及學術性活動之舉辦與補助。,本會以本校文教基金籌備會新台幣二百萬元為創立基金。俟後運作經費來源如下：（一）基金孳息。（二）民間捐款。（三）其他收入。,澎湖縣政府   中華民國98年12月2日府教社字第0980805069號函。,永久。,2000000,1,0981216,,0981217,,,,,,,,,
099法登他000001,1,2,呂仲陸,6,0990412,0990412,0990414,1冊7頁,2,9,翁國瑞,財團法人澎湖縣馬公市鎖港里北極殿及坤元寺之廟會,0640320,澎湖縣馬公市鎖港里（北極殿）1491號。,本法人宗旨在團結信徒，傳佈教義，並推展宗教、教育、公共福利事業。,自由捐助,澎湖縣政府64年3月13日澎府德民行字第0594號函許可設立。,無限期,2750150,1,0990413,0990713,0990423,,,,,（一）、董、監事變更
（二）、章程變更：第6、7、8、14條變更,,,,
099法登他000003,1,2,呂仲陸,52,0990629,0990629,0990702,2冊39頁,1,2,林亨華,財團法人林重威基金會,0960823,澎湖縣馬公市重光里113之4號,本會以運用社會資源，結合民間力量，舉辦教育事務事業為宗旨。依有關法令規定辦理下列業務：一、澎湖地區教育人才培育之獎助。二、澎湖地區充實教育設施之贊助。三、澎湖地區教育、慈善、公益活動之贊助。,以林重威醫師家屬捐贈新台幣二百萬元為創立基金會、及基金孳息、民間捐款、其他收入。,澎湖縣政府96年8月20日府教社字第0960803060號函同意設立。,永久,2000000,1,0990630,,0990705,,,,,第一屆董事任期於99年8月1日屆滿，選任第二屆董事：林亨華、張端美、季國瑞、謝榮懷、郭振福、陳慧玲、王順隆、顏海仕等8位連任董事，李陸慶新任董事，藍俊逸解任董事。,,,,
099法登他000005,1,2,呂仲陸,16,0990831,0990831,0990903,2冊3頁,2,8,王乾發,財團法人澎湖縣文化基金會,0770629,澎湖縣馬公市中華路230號縣文化局內,以協助政府推動本縣基層文化活動，獎勵本縣文化學術刊物之出版發行，辦理其他與社會教育有關之事項為目的。,發動民間熱心人士捐助及政府編列預算補助。,77年6月13日澎湖縣政府（77）澎府教社字第24124號函。,永久。,98242540,1,0990902,,0990908,,,,,一、第七屆董事、監事任期屆滿，遴選產生第八屆董、監事。
二、組織章程第二、四、十三、十五、十六、十七、十九、二一、二四、二八條條文變更。,,,,
099法登社000001,2,1,呂仲陸,58,0990902,0990903,0990907,2冊45頁,,,黃琤妙,社團法人澎湖縣兒童發展遲緩關懷協會,0990903,澎湖縣馬公市光榮里三多路411號9樓之5,本會依法設立、非以營利目的之社會團體，以協助發展遲緩兒童及其家庭，進行早期療育之工作和提供早期療育相關人員之訓練課程為宗旨。,（1）常年會費 （2）補助會 （3）會員捐款 （4）委託收益 （5）基金及孳息 
（6）其他收入,澎湖縣政府95年3月27日府社行字第0950014618號函,永久,179318,1,0990906,,0990909,,,,,,,,,
099法登社000002,2,1,呂仲陸,59,0991207,0991208,0991209,2冊46頁,,,童月美,社團法人澎湖縣保母服務協會,0991208,澎湖縣馬公市貿商街10號,一、提高保母素質增進保母專業知識。二、家庭托育之轉介及媒合。三、增進婦女福利。四、樹立社區家庭托 育典範。 五、積極參與社會福利，創造溫馨祥和社會。,入會費、年會費、事業費、會員捐款，委託收益基金及其孳息。,澎湖縣政府99年11月25日府社行字第0990063074號函,永久,16759,1,0991208,,0991210,,,,,,,,,
099法登社000003,2,1,呂仲陸,61,0991229,0991229,0991230,2冊48頁,,,王倉廩,社團法人澎湖縣王氏宗親會,0991229,澎湖縣馬公市西衛里84號,敦睦宗族發揚傳統倫理道德,常年會費、自由樂捐、機關團體補助。,澎湖縣政府  中華民國97年9月10日   府社行字第097004163號,永久,62859,1,0991229,,0991231,,,,,,,,,
099法登財000001,1,1,呂仲陸,60,0991210,0991210,0991213,2冊47頁,,,張宗元,財團法人張文津基金會,0991210,澎湖縣馬公市陽明里永平街36號,（一）教育人才培育之獎助學金。（二）認助清寒、遭逢急難學生。（三）教育、慈善公益活動之捐助。（四）其他教育事務相關之捐助。,由張宗元先生及張秀珠女士捐助。,澎湖縣政府99年12月6日府教社字第0990806212號函。,永久,2000000,1,0991210,,0991215,,,,,,,,,
100法登他000001,1,2,呂仲陸,39,1000209,1000209,1000214,2冊26頁,1,3,許進來,財團法人澎湖縣馬公市中興國民小學校務發展基金會,0900718,澎湖縣馬公市光復路一八六號。,以協助中興國小推動校務發展健全校務為宗旨。,補助及捐助。,澎湖縣政府九十年七月六日九十澎府教社字第三四六四七號函。,永久,2000000,1,1000209,,1000215,,,,,,,,,
100法登他000002,1,2,呂仲陸,57,1000223,1000223,1000224,2冊44頁,1,1,薛東埠,財團法人國立馬公高級中學教育事務基金會,0981216,澎湖縣馬公市中華路369號,本會以運用社會資源，結合民間力量，舉辦教育事務為宗旨，依有關法令辦理下列業務：（一）學生獎助金之設置。（二）學生及教職員員工（含退休人員）之急難救助與照顧。（三）充實圖書、行政、教學相關設施及設備。（四）校友、家長及捐款人士之聯繫服務。（五）捐款人指定之項目。（六）其他有關教育、公益及學術性活動之舉辦與補助。,本會以本校文教基金籌備會新台幣二百萬元為創立基金。俟後運作經費來源如下：（一）基金孳息。（二）民間捐款。（三）其他收入。,澎湖縣政府   中華民國98年12月2日府教社字第0980805069號函。,永久。,2000000,1,1000223,,1000301,,,,,,,,,
100法登他000003,2,2,呂仲陸,51,1000323,1000323,1000324,2冊38頁,1,2,趙源發,社團法人澎湖縣趙氏宗親會,0941229,澎湖縣馬公市光復路111號,本會以敦睦宗族，發揚傳統倫理道德，並以互助精神謀求宗族之團結發展，增進宗親之福利為宗旨。,會費及捐助款。,澎湖縣政府94年11月11日府社行字第0940054942號函。,永久。,1746900,1,1000323,,1000406,,,,,,,,,
100法登他000004,2,2,呂仲陸,50,1000406,1000406,1000411,2冊38頁,1,4,吳文相,社團法人澎湖康復之友協會,0940726,澎湖縣馬公市同和路33號3樓,協助精神病患獲得完善之醫療與復健，為其爭取應有之權利與福利。,會員會費及捐款。,澎湖縣政府93年12月27日府社行字第0930071856號函。,永久。,377471,1,1000408,,1000413,,,,,,,,,
100法登他000006,2,2,呂仲陸,59,1000706,1000707,1000711,2冊46頁,1,1,陳秋珍,社團法人澎湖縣保母服務協會,0991208,澎湖縣馬公市貿商街60號,一、提高保母素質增進保母專業知識。二、家庭托育之轉介及媒合。三、增進婦女福利。四、樹立社區家庭托 育典範。 五、積極參與社會福利，創造溫馨祥和社會。,入會費、年會費、事業費、會員捐款，委託收益基金及其孳息。,澎湖縣政府99年11月25日府社行字第0990063074號函,永久,135462,1,1000711,,,,,,,,,,,
101法登他000001,1,2,呂仲陸,10,1010412,1010412,1010416,1冊19頁,2,16,陳明川,財團法人澎湖縣馬公市薓裡里林燕力行獎學基金會,0710716,澎湖縣馬公市薓裡里社區暨農漁民活動中心（馬公市薓裡里99-8號）,獎助本里子弟努力向學，並喚起家長重視子女教育以藯成優良讀書風氣，提昇社會教育品質為目的。,策動地方人士捐獻籌集。,澎湖縣政府71年6月9日澎府教國字第15848號函。,永久,1879503,1,1010412,,1010418,,,,,,,,,
101法登他000002,2,2,呂仲陸,38,1010418,1010416,1010419,2冊25頁,2,5,黃財福,社團法人澎湖視障者協進會,0900514,澎湖縣馬公市三民路42號,依法設立、非以營利之社會團體，以互助為宗旨，為盲友爭取應有的福利。,政府補助，民間募款。,澎湖縣政府85年3月4日（85）澎府社行字第2439號,永久,1000000,1,1010418,,1010420,,,,,,,,,
101法登他000003,2,2,呂仲陸,58,1010509,1010510,1010522,2冊45頁,2,4,蔡曜名,社團法人澎湖縣慢飛天使服務協會,0990903,澎湖縣馬公市西文里1-3號,本會依法設立、非以營利目的之社會團體，以協助發展遲緩兒童及其家庭，進行早期療育之工作和提供早期療育相關人員之訓練課程為宗旨。,（1）常年會費 （2）補助會 （3）會員捐款 （4）委託收益 （5）基金及孳息 （6）其他收入,澎湖縣政府95年3月27日府社行字第0950014618號函,永久,297511,1,1010510,,1010523,,,,,,,,,
101法登他000004,1,2,呂仲陸,19,1010511,1010606,1010607,2冊6頁,2,4,楊哲夫,財團法人澎湖馬公城隍廟,0800927,澎湖縣馬公市重慶里光明路20號（城隍廟）,為協助政府推行政令，宣揚教義發展宗教事業，並舉辦慈善事業，福利社會。,募捐或自由樂捐,澎湖縣政府80年9月9日80澎府民禮字第42273號,永久存立,49320820.5,1,1010606,,1010612,,,880,,修改捐助暨組織章程第三章第5條內容。,,,,
101法登他000005,2,2,呂仲陸,46,1010619,1010619,1010622,2冊33頁,1,4,陳雙全,社團法人澎湖縣照顧服務協會,0921211,澎湖縣馬公市介壽路七之一號,本會為依法設立，非以營利為目的之社會福利團體，以落實政府社會福利政策，促進照顧服務品質，增進民眾福利為宗旨。,會費收入、捐助收入、計畫執行收入。,澎湖縣政府92年11月27日府社行字第0920069340號函。,永久,1346497,1,1010619,,1010702,,,,,,,,,
101法登他000006,1,2,呂仲陸,15,1010822,1010822,1010828,2冊2頁,2,7,高瑞鵬,財團法人澎湖縣慈善服務基金會,0760205,澎湖縣馬公市治平路28之1號,協助政府推行社會福利政策，辦理急難救助慈善服務事業。,澎湖縣民眾服務社、東南水泥股份有限公司、長榮集團並接受團體及個人之捐助。,澎湖縣政府75年10月6日澎府民社字第40626號函。,無限期,25000000,1,1010822,,1010829,,,,,,,,,
101法登他000007,1,2,呂仲陸,44,1010928,1010928,1011003,2冊31頁,1,20,林柏榕,財團法人臺灣兒童暨家庭扶助基金會澎湖分事務所,0910417,台北市信義區忠孝東路五段四八二號四樓,以辦理兒童、青少年、身心障礙者及家庭福利為宗旨。,由美國維吉尼亞州基督教兒童福利會捐助。,臺灣省政府社會處43年12月10日以台省社字第００六號函同意設立。澎湖縣政府72年11月9日澎府民社字第39692號函。,永久。,3553868208,1,1010928,,1011011,張允中,澎湖縣馬公市成功街75號,880,,第19屆董事任期屆滿，改選產生第20屆董事。
捐助章程第三條及第五條變更。,,,,
101法登他000008,2,2,呂仲陸,42,1011114,1011114,1011119,2冊29頁,2,17,王靜卿,澎湖縣各業工人聯合會,0770803,澎湖縣馬公市案山里經國路105巷39號,保障勞工權益，增進勞工知能改善勞動條件及生活，並協助政府推行政令為宗旨。,收繳會費及各項補助款,澎湖縣政府46年4月6日澎府社勞字第007號,永久,8800000,1,1011114,,1011120,,,,,,,,,
101法登他000009,1,2,呂仲陸,57,1011220,1011220,1011221,2冊44頁,1,2,薛東埠,財團法人國立馬公高級中學教育事務基金會,0981216,澎湖縣馬公市中華路369號,本會以運用社會資源，結合民間力量，舉辦教育事務為宗旨，依有關法令辦理下列業務：（一）學生獎助金之設置。（二）學生及教職員員工（含退休人員）之急難救助與照顧。（三）充實圖書、行政、教學相關設施及設備。（四）校友、家長及捐款人士之聯繫服務。（五）捐款人指定之項目。（六）其他有關教育、公益及學術性活動之舉辦與補助。,本會以本校文教基金籌備會新台幣二百萬元為創立基金。俟後運作經費來源如下：（一）基金孳息。（二）民間捐款。（三）其他收入。,澎湖縣政府   中華民國98年12月2日府教社字第0980805069號函。,永久。,2807085,1,1011220,,1011225,,,,,,,,,
101法登社000002,2,1,呂仲陸,65,1011016,1011016,1011018,4冊4頁,,,薛人豪,社團法人澎湖縣菊島智庫協會,1011016,澎湖縣馬公市忠孝路1-5號,非以營利為目的之社會團體，以「整合週邊資源」及「汲取各界經驗」為運作主軸，編整成澎湖縣最完整之綜合資料庫，藉以促進本縣城市發展及增進島嶼競爭力。,會費收入,中華民國99年10月25日府社行字第0990056636號函,永久,30829,1,1011016,,1011022,,,,,,,,,
101法登財000001,1,1,呂仲陸,64,1010224,1010229,1010302,4冊3頁,,,陳惠武,財團法人心傳教育基金會,1010229,澎湖縣馬公市林森路15巷44號,以人道關懷尊重人權為基本理念，透過美學教育、影像及設計教育等推廣活動，培養美育基礎並持續關懷弱勢文化與愛護地球觀念。,董事王信女士捐助新臺幣200萬元整。,澎湖縣政府101年1月30日府教社字第1010800434號函。,永久,2000000,1,1010229,,1010312,,,,,,,,,
102法登他000001,2,2,呂仲陸,59,1020129,1020128,1020204,2冊46頁,1,1,王麗珠,社團法人澎湖縣保母服務協會,0991208,澎湖縣馬公市文光路85號4樓之3,一、提高保母素質增進保母專業知識。二、家庭托育之轉介及媒合。三、增進婦女福利。四、樹立社區家庭托 育典範。 五、積極參與社會福利，創造溫馨祥和社會。,入會費、年會費、事業費、會員捐款，委託收益基金及其孳息。,澎湖縣政府99年11月25日府社行字第0990063074號函,永久,60000,1,1020129,1030115,1020204,,,,,,,,,
102法登他000002,2,2,呂仲陸,50,1020308,1020308,1020312,2冊38頁,1,5,歐中慨,社團法人澎湖康復之友協會,0940726,澎湖縣馬公市同和路33號3樓,協助精神病患獲得完善之醫療與復健，為其爭取應有之權利與福利。,會員會費及捐款。,澎湖縣政府93年12月27日府社行字第0930071856號函。,永久。,493162,1,1020308,,1020314,,,,,,,,,
102法登他000003,1,2,呂仲陸,30,1020501,1020501,1010502,2冊17頁,2,6,藍淞地,財團法人中華基督教澎湖浸信會,0810326,澎湖縣馬公市光復路257號,宣揚基督教教義，發揚宗教仁愛精神，舉辦社會公益或慈善事業。,本教會會友自由奉獻，並接受國內外捐助。,澎湖縣政府87年6月26日87府民禮字第38190號,永久,1559553,1,1020501,,1020503,,,,,董事變更　　　　　　　　　　　　　　　　　　　　　　　　　　　　,,,,
102法登他000004,1,3,呂仲陸,57,1020515,1020515,1020520,2冊44頁,1,2,薛東埠,財團法人國立馬公高級中學教育事務基金會,0981216,澎湖縣馬公市中華路369號,本會以運用社會資源，結合民間力量，舉辦教育事務為宗旨，依有關法令辦理下列業務：（一）學生獎助金之設置。（二）學生及教職員員工（含退休人員）之急難救助與照顧。（三）充實圖書、行政、教學相關設施及設備。（四）校友、家長及捐款人士之聯繫服務。（五）捐款人指定之項目。（六）其他有關教育、公益及學術性活動之舉辦與補助。,本會以本校文教基金籌備會新台幣二百萬元為創立基金。俟後運作經費來源如下：（一）基金孳息。（二）民間捐款。（三）其他收入。,澎湖縣政府   中華民國98年12月2日府教社字第0980805069號函。,永久。,2807085,1,1020516,1030115,,,,,薛東埠,,,,,
102法登他000005,1,2,呂仲陸,54,1020606,1020606,1020610,2冊41頁,1,3,林功森,財團法人澎湖縣大關口觀音寺社會福利慈善事業基金會,0971210,澎湖縣馬公市西文里7鄰西文澳92號之6,一、社會福利慈善事業。二、興設宗教信仰中心。,捐助,澎湖縣政府97年12月8日府社福字第0970060031號函許可設立。,永久,10000000,1,1020606,,1020611,,,,,,,,,
